ID variable (economy code/ gov. dimension/ year),Economy (name),Economy (code),Region,Income classification,Year,Governance dimension,Number of sources,Governance estimate (approx. -2.5 to +2.5),Standard error (estimate),Lower threshold (90% conf. int. estimate),Upper threshold (90% conf. int. estimate),Governance score (0-100),Standard error (gov. score),Lower threshold (90% conf. int. score),Upper threshold (90% conf. int. score),ADB mean,AFR mean,ARB mean,ASB mean,ASD mean,BPS mean,BTI mean,CCR mean,EBR mean,EIU mean,EQI mean,EUB mean,FRH mean,GCB mean,GCS mean,GII mean,GWP mean,HER mean,HRM mean,HUM mean,IFD mean,IJT mean,IRP mean,LBO mean,MSI mean,OBI mean,PIA mean,PRS mean,RSF mean,VAB mean,VDM mean,WBS mean,WCY mean,WJP mean,WMO mean
SWErl2000,Sweden,SWE,Europe & Central Asia,High income,2000,rl,9,1.8856651999999998,0.1802991,1.5899747,2.1813557,89.4183347,3.1030740999999997,84.3292932,94.5073761,..,..,..,..,..,..,..,..,..,1,..,0.73,..,..,0.7714286,..,..,0.8999999999999999,..,1,..,..,..,..,..,..,..,1,..,..,0.974,..,0.7868421,..,1
SWZrl2000,Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2000,rl,4,-0.211646,0.2982756,-0.7008179999999999,0.277526,53.3221339,5.133533,44.9031397,61.741127999999996,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7,..,0.5,..,..,..,..,..,..,..,..,..,..,0.316,..,..,..,0.3125
SYCrl2000,Seychelles,SYC,Sub-Saharan Africa,High income,2000,rl,3,0.4654232,0.38423219999999997,-0.1647176,1.095564,64.974971,6.6129063,54.1298046,75.8201373,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,0.599,..,..,..,0.8125
SYRrl2000,Syrian Arab Republic,SYR,Middle East & North Africa,Low income,2000,rl,6,-0.5495901,0.20834,-0.8912677,-0.2079125,47.5058782,3.5856779,41.6253664,53.38639,..,..,..,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,0.3,..,0.5,..,..,..,..,..,..,..,0.8333332999999999,..,..,0.144,..,..,..,0.5625
TCDrl2000,Chad,TCD,Sub-Saharan Africa,Low income,2000,rl,4,-1.0929775,0.2982756,-1.5821494999999999,-0.6038055,38.1537989,5.133533,29.734804699999998,46.5727931,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,..,0,..,..,..,..,..,..,..,..,..,..,0.19699999999999998,..,..,..,0.375
TGOrl2000,Togo,TGO,Sub-Saharan Africa,Low income,2000,rl,5,-0.8349112,0.2711907,-1.2796638999999999,-0.39015849999999996,42.5953014,4.6673822,34.9407947,50.2498082,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,..,0,..,..,..,..,..,..,..,0.5,..,..,0.411,..,..,..,0.5
THArl2000,Thailand,THA,East Asia & Pacific,Upper middle income,2000,rl,8,0.6190078999999999,0.1868126,0.3126352,0.9253806,67.6182717,3.2151766,62.345382099999995,72.8911613,..,..,..,..,..,..,..,..,..,0.6749999999999999,..,..,..,..,0.5571429,..,..,0.7,..,0.5,..,..,..,..,..,..,..,0.8333332999999999,..,..,0.743,..,0.5596899,..,0.6875
TJKrl2000,Tajikistan,TJK,Europe & Central Asia,Lower middle income,2000,rl,5,-1.2999337,0.2765858,-1.7535344,-0.846333,34.5919372,4.760236,26.7851501,42.3987242,..,..,..,..,..,..,..,..,..,..,..,..,0.2083333,..,..,..,..,0.3,..,0,..,..,..,..,..,..,..,..,..,..,0.19399999999999998,..,..,..,0.25
TKMrl2000,Turkmenistan,TKM,Europe & Central Asia,Upper middle income,2000,rl,5,-1.3300253,0.2765858,-1.783626,-0.8764246,34.0740396,4.760236,26.267252499999998,41.8808266,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0.3,..,0,..,..,..,..,..,..,..,..,..,..,0.041999999999999996,..,..,..,0.375
TLSrl2000,Timor-Leste,TLS,East Asia & Pacific,Lower middle income,2000,rl,2,-0.1661683,0.5350058999999999,-1.043578,0.7112413999999999,54.1048371,9.2078281,39.003999,69.2056751,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,0.5409999999999999,..,..,..,..
TONrl2000,Tonga,TON,East Asia & Pacific,Upper middle income,2000,rl,1,0.8674379,0.6633167,-0.2204015,1.9552772999999999,71.8939267,11.416146999999999,53.1714456,90.6164079,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
TTOrl2000,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2000,rl,7,0.4359822,0.1976774,0.1117913,0.7601730999999999,64.46827069999999,3.4021667,58.888717299999996,70.0478241,..,..,..,..,..,..,..,..,..,0.575,..,..,..,..,0.5452381,..,..,0.7,..,1,..,..,..,..,..,..,..,0.6666667,..,..,0.829,..,..,..,0.625
TUNrl2000,Tunisia,TUN,Middle East & North Africa,Lower middle income,2000,rl,6,-0.25735779999999997,0.20834,-0.5990354,0.0843198,52.5354016,3.5856779,46.6548898,58.4159134,..,..,..,..,..,..,..,..,..,0.39999999999999997,..,..,..,..,..,..,..,0.5,..,0,..,..,..,..,..,..,..,0.8333332999999999,..,..,0.26999999999999996,..,..,..,0.5625
TURrl2000,Türkiye,TUR,Europe & Central Asia,Upper middle income,2000,rl,9,-0.043695399999999995,0.18675609999999998,-0.3499754,0.2625846,56.2126818,3.2142038,50.9413876,61.483976,..,..,..,..,..,0.4841181,..,..,..,0.39999999999999997,..,..,..,..,0.45714289999999996,..,..,0.7,..,0.5,..,..,..,..,..,..,..,0.6666667,..,..,0.693,..,0.5599419999999999,..,0.5
TUVrl2000,Tuvalu,TUV,East Asia & Pacific,Upper middle income,2000,rl,1,0.8674379,0.6633167,-0.2204015,1.9552772999999999,71.8939267,11.416146999999999,53.1714456,90.6164079,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
TWNrl2000,"Taiwan, China",TWN,East Asia & Pacific,High income,2000,rl,8,0.8652424,0.1868126,0.5588697,1.1716151,71.8561406,3.2151766,66.58325099999999,77.1290303,..,..,..,..,..,..,..,..,..,0.6749999999999999,..,..,..,..,0.7071429,..,..,0.8999999999999999,..,0.5,..,..,..,..,..,..,..,0.6666667,..,..,0.872,..,0.61,..,0.75
TZArl2000,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2000,rl,6,-0.384225,0.20834,-0.7259026,-0.0425474,50.3519279,3.5856779,44.4714161,56.2324397,..,..,..,..,..,..,..,..,..,0.325,..,..,..,..,..,..,..,0.3,..,0.5,..,..,..,..,..,..,..,0.8333332999999999,..,..,0.7899999999999999,..,..,..,0.5
UGArl2000,Uganda,UGA,Sub-Saharan Africa,Low income,2000,rl,6,-0.7520219,0.20834,-1.0936995,-0.4103443,44.0218846,3.5856779,38.1413728,49.9023964,..,..,..,..,..,..,..,..,..,0.125,..,..,..,..,..,..,..,0.5,..,0.5,..,..,..,..,..,..,..,0.6666667,..,..,0.629,..,..,..,0.4375
UKRrl2000,Ukraine,UKR,Europe & Central Asia,Upper middle income,2000,rl,9,-1.1005422,0.1909,-1.4136182,-0.7874662,38.0236051,3.2855231999999996,32.635346999999996,43.4118632,..,..,..,..,..,0.4385631,..,..,..,0.125,..,..,0.4166667,..,0.2952381,..,..,0.3,..,0.5,..,..,..,..,..,..,..,0.6666667,..,..,0.481,..,..,..,0.3125
URYrl2000,Uruguay,URY,Latin America & Caribbean,High income,2000,rl,8,0.5142871,0.19591619999999998,0.1929845,0.8355897,65.8159531,3.3718559,60.286109399999994,71.3457968,..,..,..,..,..,..,..,..,..,0.6,..,..,..,..,0.6285714,..,..,0.7,..,1,..,..,..,0.505,..,..,..,0.5,..,..,0.9219999999999999,..,..,..,0.6875
USArl2000,United States,USA,North America,High income,2000,rl,8,1.6861165,0.1868126,1.3797438,1.9924891999999998,85.9839612,3.2151766,80.7110716,91.2568508,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,0.847619,..,..,0.8999999999999999,..,1,..,..,..,..,..,..,..,1,..,..,0.942,..,0.7960005,..,0.875
UZBrl2000,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2000,rl,6,-1.2010433999999999,0.2279166,-1.5748266,-0.8272602,36.2939088,3.9226047,29.860837,42.726980499999996,..,..,..,..,..,0.6446837,..,..,..,0.175,..,..,0.0833333,..,..,..,..,0.3,..,0.5,..,..,..,..,..,..,..,..,..,..,0.079,..,..,..,..
VCTrl2000,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2000,rl,1,0.8674379,0.6633167,-0.2204015,1.9552772999999999,71.8939267,11.416146999999999,53.1714456,90.6164079,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
VENrl2000,"Venezuela, RB",VEN,Latin America & Caribbean,,2000,rl,9,-0.8792011999999999,0.185324,-1.1831326,-0.5752697999999999,41.8330394,3.1895567999999996,36.6021662,47.0639125,..,..,..,..,..,..,..,..,..,0.325,..,..,..,..,0.29047619999999996,..,..,0.3,..,0.5,..,..,..,0.41,..,..,..,0.6666667,..,..,0.439,..,0.25238099999999997,..,0.3125
VNMrl2000,Viet Nam,VNM,East Asia & Pacific,Lower middle income,2000,rl,7,-0.6148348,0.1976774,-0.9390257,-0.2906439,46.3829711,3.4021667,40.8034177,51.9625245,..,..,..,..,..,..,..,..,..,0.44999999999999996,..,..,..,..,0.4071429,..,..,0.09999999999999999,..,0,..,..,..,..,..,..,..,0.8333332999999999,..,..,0.289,..,..,..,0.5
VUTrl2000,Vanuatu,VUT,East Asia & Pacific,Lower middle income,2000,rl,2,0.9429198,0.5350058999999999,0.0655101,1.8203295,73.1930233,9.207828,58.0921853,88.29386129999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,0.835,..,..,..,..
WSMrl2000,Samoa,WSM,East Asia & Pacific,Upper middle income,2000,rl,3,0.7190493,0.3159268,0.20092929999999998,1.2371693,69.3400545,5.4373229,60.422844999999995,78.2572641,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.875
XKXrl2000,Kosovo,XKX,Europe & Central Asia,Upper middle income,2000,rl,1,-0.5437841999999999,0.6755029,-1.6516089999999999,0.5640406,47.605801899999996,11.6258805,28.5393579,66.6722458,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.424,..,..,..,..
YEMrl2000,"Yemen, Rep.",YEM,Middle East & North Africa,Low income,2000,rl,6,-1.4554456999999998,0.20834,-1.7971233,-1.1137681,31.9154663,3.5856779,26.034954499999998,37.7959781,..,..,..,..,..,..,..,..,..,0.09999999999999999,..,..,..,..,..,..,..,0.3,..,0,..,..,..,..,..,..,..,0.3333333,..,..,0.33099999999999996,..,..,..,0.3125
ZAFrl2000,South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2000,rl,8,-0.0123717,0.1868126,-0.3187444,0.294001,56.751784699999995,3.2151766,51.478895099999995,62.024674399999995,..,..,..,..,..,..,..,..,..,0.575,..,..,..,..,0.5261905,..,..,0.5,..,1,..,..,..,..,..,..,..,0.3333333,..,..,0.84,..,0.4844444,..,0.5
ZMBrl2000,Zambia,ZMB,Sub-Saharan Africa,Lower middle income,2000,rl,6,-0.416429,0.20834,-0.7581066,-0.0747514,49.7976744,3.5856779,43.9171626,55.6781862,..,..,..,..,..,..,..,..,..,0.25,..,..,..,..,..,..,..,0.5,..,1,..,..,..,..,..,..,..,0.6666667,..,..,0.736,..,..,..,0.4375
ZWErl2000,Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,2000,rl,7,-1.5596949999999998,0.1976774,-1.8838859,-1.2355041,30.1212625,3.4021667,24.5417091,35.700815899999995,..,..,..,..,..,..,..,..,..,0.049999999999999996,..,..,..,..,0.37380949999999996,..,..,0.09999999999999999,..,0.5,..,..,..,..,..,..,..,0.3333333,..,..,0.475,..,..,..,0.3125
ADOrl2002,Andorra,ADO,,,2002,rl,2,0.9839612,0.4243771,0.2879828,1.6799396,73.8993747,7.3038279,61.921096899999995,85.8776524,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9375
AFGrl2002,Afghanistan,AFG,South Asia,Low income,2002,rl,4,-1.9838064,0.329796,-2.5246717999999997,-1.442941,22.822007,5.6760207,13.513333099999999,32.1306809,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,0.207,..,..,..,0.1875
AGOrl2002,Angola,AGO,Sub-Saharan Africa,Lower middle income,2002,rl,7,-1.4961635,0.1981884,-1.8211925,-1.1711345,31.2146843,3.410962,25.6207066,36.808662,..,..,..,..,..,..,0,..,..,0.075,..,..,..,..,..,..,..,0.3,..,0,..,..,..,..,..,..,..,0.6071428999999999,..,..,0.24,..,..,..,0.25
ALBrl2002,Albania,ALB,Europe & Central Asia,Upper middle income,2002,rl,8,-0.7542805,0.23657679999999998,-1.1422664999999999,-0.36629449999999997,43.9830125,4.071653599999999,37.305500599999995,50.6605244,..,..,..,..,..,0.3959158,0.25,..,..,..,..,..,0.5416667,..,..,..,..,0.3,..,0.5,..,..,..,..,..,..,..,0.5238094999999999,..,..,0.7889999999999999,..,..,..,0.3125
ARErl2002,United Arab Emirates,ARE,Middle East & North Africa,High income,2002,rl,7,0.5176634999999999,0.1976774,0.1934726,0.8418544,65.8740633,3.4021667,60.294509899999994,71.4536167,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,0.7993589999999999,..,..,0.7,..,0.5,..,..,..,..,..,..,..,0.7619047999999999,..,..,0.27699999999999997,..,..,..,0.875
ARGrl2002,Argentina,ARG,Latin America & Caribbean,Upper middle income,2002,rl,10,-0.8048742999999999,0.1780697,-1.0969086,-0.51284,43.1122576,3.0647047,38.0861419,48.1383733,..,..,..,..,..,..,0.5,..,..,0.375,..,..,..,..,0.2848458,..,..,0.3,..,0.5,..,..,..,0.29,..,..,..,0.4107143,..,..,0.7839999999999999,..,0.1845753,..,0.5
ARMrl2002,Armenia,ARM,Europe & Central Asia,Upper middle income,2002,rl,8,-0.344753,0.23657679999999998,-0.7327389999999999,0.043233,51.0312688,4.071653599999999,44.3537569,57.7087807,..,..,..,..,..,0.5627363,0.25,..,..,..,..,..,0.6666667,..,..,..,..,0.5,..,0.5,..,..,..,..,..,..,..,0.5357143,..,..,0.39499999999999996,..,..,..,0.5625
ATGrl2002,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2002,rl,2,0.9717882,0.4243771,0.2758098,1.6677666,73.6898688,7.3038279,61.711591,85.66814649999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8125
AUSrl2002,Australia,AUS,East Asia & Pacific,High income,2002,rl,8,1.7540673999999998,0.1868126,1.4476947,2.0604401,87.153444,3.2151766,81.8805543,92.42633359999999,..,..,..,..,..,..,..,..,..,0.8999999999999999,..,..,..,..,0.8632812,..,..,0.8999999999999999,..,1,..,..,..,..,..,..,..,0.9285713999999999,..,..,0.966,..,0.8235002,..,0.9375
AUTrl2002,Austria,AUT,Europe & Central Asia,High income,2002,rl,9,1.9114510999999998,0.1802991,1.6157606,2.2071416,89.8621282,3.1030740999999997,84.7730867,94.9511696,..,..,..,..,..,..,..,..,..,0.9249999999999999,..,0.7585,..,..,0.8612544,..,..,0.8999999999999999,..,1,..,..,..,..,..,..,..,1,..,..,0.9259999999999999,..,0.9051281999999999,..,1
AZErl2002,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2002,rl,9,-0.8493320999999999,0.1913601,-1.1631627,-0.5355015,42.3471076,3.2934422999999997,36.9458623,47.7483529,..,..,..,..,..,0.6054818,0.25,..,..,0.3,..,..,0.7083332999999999,..,..,..,..,0.3,..,0,..,..,..,..,..,..,..,0.6904762,..,..,0.184,..,..,..,0.3125
BDIrl2002,Burundi,BDI,Sub-Saharan Africa,Low income,2002,rl,5,-1.2884531,0.2705613,-1.7321735999999999,-0.8447326,34.7895264,4.6565499,27.1527845,42.426268199999996,..,..,..,..,..,..,0.25,..,..,..,..,..,..,..,..,..,..,0.3,..,0,..,..,..,..,..,..,..,..,..,..,0.44699999999999995,..,..,..,0.1875
BELrl2002,Belgium,BEL,Europe & Central Asia,High income,2002,rl,9,1.3025955999999999,0.1802991,1.0069051,1.5982861,79.3832968,3.1030740999999997,74.2942553,84.47233829999999,..,..,..,..,..,..,..,..,..,0.85,..,0.44949999999999996,..,..,0.7423848,..,..,0.8999999999999999,..,1,..,..,..,..,..,..,..,0.8452381,..,..,0.9329999999999999,..,0.5903065,..,0.875
BENrl2002,Benin,BEN,Sub-Saharan Africa,Lower middle income,2002,rl,5,-0.3909663,0.2705613,-0.8346868,0.052754199999999994,50.2359054,4.6565499,42.599163499999996,57.8726473,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,0.3,..,0.5,..,..,..,..,..,..,..,..,..,..,0.816,..,..,..,0.5
BFArl2002,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2002,rl,6,-0.8023621999999999,0.2498608,-1.2121339,-0.3925905,43.155492599999995,4.30028,36.103033499999995,50.2079518,..,..,..,..,..,..,0.25,..,..,..,..,..,..,..,..,..,..,0.3,..,0,..,..,..,..,..,..,..,0.6488094999999999,..,..,0.5599999999999999,..,..,..,0.4375
BGDrl2002,Bangladesh,BGD,South Asia,Lower middle income,2002,rl,8,-1.123872,0.18894339999999998,-1.4337392,-0.8140048,37.6220828,3.2518491,32.2890504,42.955115299999996,..,..,..,..,..,..,0.5,..,..,0.19999999999999998,..,..,..,..,0.30318849999999997,..,..,0.3,..,0.5,..,..,..,..,..,..,..,0.33928569999999997,..,..,0.40099999999999997,..,..,..,0.375
BGRrl2002,Bulgaria,BGR,Europe & Central Asia,High income,2002,rl,10,-0.014921499999999999,0.1829991,-0.31504,0.285197,56.7079009,3.149543,51.5426504,61.873151299999996,..,..,..,..,..,0.45314319999999997,0.5,..,..,0.6,..,..,0.4166667,..,0.3352309,..,..,0.5,..,0.5,..,..,..,..,..,..,..,0.7619047999999999,..,..,0.869,..,..,..,0.5
BHRrl2002,Bahrain,BHR,Middle East & North Africa,High income,2002,rl,8,0.3650006,0.18894339999999998,0.0551334,0.6748678,63.246627399999994,3.2518491,57.913595,68.5796599,..,..,..,..,..,..,0,..,..,0.625,..,..,..,..,0.7603038999999999,..,..,0.7,..,0,..,..,..,..,..,..,..,0.9166667,..,..,0.223,..,..,..,0.8125
BHSrl2002,"Bahamas, The",BHS,Latin America & Caribbean,High income,2002,rl,4,1.4499564,0.2842523,0.9837826,1.9161302,81.91947979999999,4.8921823,73.89630079999999,89.94265879999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8999999999999999,..,1,..,..,..,..,..,..,..,0.8333332999999999,..,..,..,..,..,..,0.875
BIHrl2002,Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2002,rl,8,-0.49279029999999996,0.2001955,-0.8211109,-0.1644697,48.4834427,3.4455052,42.832814299999995,54.1340712,..,..,..,..,..,0.416425,0.25,..,..,0.5,..,..,0.6666667,..,..,..,..,0.09999999999999999,..,0.5,..,..,..,..,..,..,..,..,..,..,0.592,..,..,..,0.5
BLRrl2002,Belarus,BLR,Europe & Central Asia,Upper middle income,2002,rl,8,-0.9271452,0.23657679999999998,-1.3151312,-0.5391592,41.007889399999996,4.071653599999999,34.3303775,47.685401399999996,..,..,..,..,..,0.5476306,0,..,..,..,..,..,0.9583332999999999,..,..,..,..,0.3,..,0,..,..,..,..,..,..,..,0.547619,..,..,0.241,..,..,..,0.375
BLZrl2002,Belize,BLZ,Latin America & Caribbean,Upper middle income,2002,rl,3,0.18201109999999998,0.3159268,-0.3361089,0.7001311,60.097249399999995,5.4373229,51.180039799999996,69.014459,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5625
BMUrl2002,Bermuda,BMU,North America,High income,2002,rl,1,1.0525544,0.4850462,0.2570786,1.8480302,75.0799119,8.3479866,61.389213899999994,88.7706099,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.875
BOLrl2002,Bolivia,BOL,Latin America & Caribbean,Lower middle income,2002,rl,9,-0.3831379,0.18740369999999998,-0.69048,-0.0757958,50.370637699999996,3.2253498,45.081064,55.660211399999994,..,..,..,..,..,..,0.75,..,..,0.425,..,..,..,..,0.29031219999999996,..,..,0.3,..,0.5,..,..,..,0.3366667,..,..,..,0.75,..,..,0.6659999999999999,..,..,..,0.5
BRArl2002,Brazil,BRA,Latin America & Caribbean,Upper middle income,2002,rl,10,-0.3005311,0.1780697,-0.5925654,-0.008496799999999999,51.792358799999995,3.0647047,46.7662431,56.8184745,..,..,..,..,..,..,0.5,..,..,0.425,..,..,..,..,0.4787724,..,..,0.5,..,0.5,..,..,..,0.4433333,..,..,..,0.5535713999999999,..,..,0.823,..,0.4040161,..,0.4375
BRBrl2002,Barbados,BRB,Latin America & Caribbean,High income,2002,rl,4,1.5000349,0.2982756,1.0108629,1.9892069,82.78136599999999,5.133533,74.36237179999999,91.20036019999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8999999999999999,..,1,..,..,..,..,..,..,..,..,..,..,0.855,..,..,..,0.875
BRNrl2002,Brunei Darussalam,BRN,East Asia & Pacific,High income,2002,rl,3,0.7815546,0.355562,0.1984329,1.3646763,70.4158147,6.1194723,60.379880199999995,80.4517493,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,1,..,..,..,..,..,..,0.6875
BTNrl2002,Bhutan,BTN,South Asia,Lower middle income,2002,rl,3,-0.1606519,0.38423219999999997,-0.7907927,0.4694889,54.1997782,6.6129063,43.3546118,65.0449445,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,0.597,..,..,..,0.6875
BWArl2002,Botswana,BWA,Sub-Saharan Africa,Upper middle income,2002,rl,9,0.6399536,0.1878898,0.3318143,0.9480928999999999,67.9787619,3.2337159,62.675467899999994,73.282056,..,0.7884,..,..,..,..,0.75,..,..,0.6,..,..,..,..,0.6581494,..,..,0.7,..,1,..,..,..,..,..,..,..,0.7916667,..,..,0.871,..,..,..,0.625
CAFrl2002,Central African Republic,CAF,Sub-Saharan Africa,Low income,2002,rl,5,-0.9179071999999999,0.2705613,-1.3616276999999999,-0.47418669999999996,41.1668819,4.6565499,33.530139999999996,48.8036238,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,0.5,..,0.5,..,..,..,..,..,..,..,..,..,..,0.497,..,..,..,0.25
CANrl2002,Canada,CAN,North America,High income,2002,rl,8,1.7764337,0.1868126,1.4700609999999998,2.0828064,87.5383837,3.2151766,82.2654941,92.81127339999999,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,0.816485,..,..,0.8999999999999999,..,1,..,..,..,..,..,..,..,1,..,..,0.9159999999999999,..,0.8603632999999999,..,1
CHErl2002,Switzerland,CHE,Europe & Central Asia,High income,2002,rl,8,1.905749,0.1868126,1.5993762999999999,2.2121217,89.76399099999999,3.2151766,84.49110139999999,95.03688059999999,..,..,..,..,..,..,..,..,..,1,..,..,..,..,0.851285,..,..,0.8999999999999999,..,1,..,..,..,..,..,..,..,0.8452381,..,..,0.956,..,0.8710526,..,1
CHLrl2002,Chile,CHL,Latin America & Caribbean,High income,2002,rl,10,1.3264631,0.1780697,1.0344288,1.6184973999999999,79.7940732,3.0647047,74.7679576,84.82018889999999,..,..,..,..,..,..,1,..,..,0.85,..,..,..,..,0.6736338,..,..,0.8999999999999999,..,1,..,..,..,0.48666669999999995,..,..,..,0.8452381,..,..,0.9359999999999999,..,0.6091502999999999,..,0.8125
CHNrl2002,China,CHN,East Asia & Pacific,Upper middle income,2002,rl,10,-0.6505266,0.1793864,-0.9447203,-0.3563329,45.7686901,3.0873662,40.705409599999996,50.8319706,..,..,..,0.2174794,..,..,0,..,..,0.3,..,..,..,..,0.5920375,..,..,0.3,..,0,..,..,..,..,..,..,..,0.7321428999999999,..,..,0.241,..,0.5336622999999999,..,0.5625
CIVrl2002,Côte d’Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2002,rl,7,-1.3787812,0.1981884,-1.7038102,-1.0537522,33.2349162,3.410962,27.640938499999997,38.8288939,..,..,..,..,..,..,0.25,..,..,0.049999999999999996,..,..,..,..,..,..,..,0.3,..,0.5,..,..,..,..,..,..,..,0.42261899999999997,..,..,0.6,..,..,..,0.25
CMRrl2002,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2002,rl,7,-1.2992569,0.1981884,-1.6242858999999998,-0.9742278999999999,34.6035854,3.410962,29.0096077,40.197562999999995,..,..,..,..,..,..,0.25,..,..,0.125,..,..,..,..,..,..,..,0.3,..,0.5,..,..,..,..,..,..,..,0.452381,..,..,0.365,..,..,..,0.25
CODrl2002,"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2002,rl,6,-1.9719326,0.2498608,-2.3817043,-1.5621608999999999,23.0263635,4.30028,15.9739043,30.0788226,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,0.09999999999999999,..,0,..,..,..,..,..,..,..,0.29761899999999997,..,..,0.15,..,..,..,0.1875
COGrl2002,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2002,rl,5,-1.1310974999999999,0.2711907,-1.5758501999999999,-0.6863448,37.497726899999996,4.6673822,29.8432201,45.1522337,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,..,0.5,..,..,..,..,..,..,..,0.452381,..,..,0.22699999999999998,..,..,..,0.25
COLrl2002,Colombia,COL,Latin America & Caribbean,Upper middle income,2002,rl,10,-0.8070425999999999,0.1780697,-1.0990769,-0.5150083,43.0749396,3.0647047,38.048823899999995,48.1010553,..,..,..,..,..,..,0.5,..,..,0.35,..,..,..,..,0.4086471,..,..,0.3,..,0.5,..,..,..,0.43666669999999996,..,..,..,0.4404762,..,..,0.753,..,0.2785412,..,0.25
COMrl2002,Comoros,COM,Sub-Saharan Africa,Lower middle income,2002,rl,3,-0.9198794,0.38423219999999997,-1.5500201999999998,-0.2897386,41.1329389,6.6129063,30.2877726,51.978105299999996,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,0.295,..,..,..,0.375
CPVrl2002,Cabo Verde,CPV,Sub-Saharan Africa,Upper middle income,2002,rl,5,0.39261999999999997,0.2941816,-0.0898378,0.8750777999999999,63.7219767,5.063072,55.4185387,72.0254148,..,0.7106,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,1,..,..,..,..,..,..,..,..,..,..,0.8999999999999999,..,..,..,0.625
