ID variable (economy code/ gov. dimension/ year),Economy (name),Economy (code),Region,Income classification,Year,Governance dimension,Number of sources,Governance estimate (approx. -2.5 to +2.5),Standard error (estimate),Lower threshold (90% conf. int. estimate),Upper threshold (90% conf. int. estimate),Governance score (0-100),Standard error (gov. score),Lower threshold (90% conf. int. score),Upper threshold (90% conf. int. score),ADB mean,AFR mean,ARB mean,ASB mean,ASD mean,BPS mean,BTI mean,CCR mean,EBR mean,EIU mean,EQI mean,EUB mean,FRH mean,GCB mean,GCS mean,GII mean,GWP mean,HER mean,HRM mean,HUM mean,IFD mean,IJT mean,IRP mean,LBO mean,MSI mean,OBI mean,PIA mean,PRS mean,RSF mean,VAB mean,VDM mean,WBS mean,WCY mean,WJP mean,WMO mean
ESPpv1998,Spain,ESP,Europe & Central Asia,High income,1998,pv,5,0.20967049999999998,0.2913299,-0.2681105,0.6874515,69.475901,4.976380499999999,61.314636899999996,77.63716509999999,..,..,..,..,..,..,..,..,..,0.8125,..,..,..,..,..,..,..,..,..,0.6875,..,..,..,..,..,..,..,0.6212120999999999,..,..,0.5925,..,..,..,0.6875
ESTpv1998,Estonia,EST,Europe & Central Asia,High income,1998,pv,5,0.7659701,0.2913299,0.2881891,1.2437510999999999,78.9783884,4.976380499999999,70.8171243,87.1396525,..,..,..,..,..,..,..,..,..,0.6875,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,..,..,..,0.7424242,..,..,0.6517,..,..,..,0.875
ETHpv1998,Ethiopia,ETH,Sub-Saharan Africa,,1998,pv,5,-1.0843672,0.2913299,-1.5621482,-0.6065862,47.3716661,4.976380499999999,39.210401999999995,55.532930199999996,..,..,..,..,..,..,..,..,..,0.3125,..,..,..,..,..,..,..,..,..,0.65625,..,..,..,..,..,..,..,0.7373737,..,..,0.37029999999999996,..,..,..,0.375
FINpv1998,Finland,FIN,Europe & Central Asia,High income,1998,pv,5,1.5572203999999998,0.2913299,1.0794394,2.0350014,92.4942098,4.7765409,84.3329457,100.0,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,0.8787879,..,..,0.6694,..,..,..,1
FJIpv1998,Fiji,FJI,East Asia & Pacific,Upper middle income,1998,pv,3,0.8011511,0.3435455,0.2377365,1.3645657,79.5793362,5.8683067,69.95531319999999,89.2033593,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,..,..,..,..,..,..,0.6309,..,..,..,0.875
FRApv1998,France,FRA,Europe & Central Asia,High income,1998,pv,5,0.7452015,0.2913299,0.2674205,1.2229824999999999,78.6236275,4.976380499999999,70.4623634,86.7848916,..,..,..,..,..,..,..,..,..,0.9375,..,..,..,..,..,..,..,..,..,0.71875,..,..,..,..,..,..,..,0.8535353999999999,..,..,0.6581,..,..,..,0.75
GABpv1998,Gabon,GAB,Sub-Saharan Africa,Upper middle income,1998,pv,5,0.138267,0.2913299,-0.339514,0.6160479999999999,68.2562149,4.976380499999999,60.0949508,76.417479,..,..,..,..,..,..,..,..,..,0.3125,..,..,..,..,..,..,..,..,..,0.8125,..,..,..,..,..,..,..,0.7070706999999999,..,..,0.30879999999999996,..,..,..,0.9375
GBRpv1998,United Kingdom,GBR,Europe & Central Asia,High income,1998,pv,5,1.0883512,0.2913299,0.6105702,1.5661322,84.4851735,4.9763806,76.32390939999999,92.64643769999999,..,..,..,..,..,..,..,..,..,0.9375,..,..,..,..,..,..,..,..,..,0.8125,..,..,..,..,..,..,..,0.8535353999999999,..,..,0.6738999999999999,..,..,..,0.875
GEOpv1998,Georgia,GEO,Europe & Central Asia,Upper middle income,1998,pv,3,-2.0672234,0.3435455,-2.630638,-1.5038087999999998,30.582909299999997,5.8683067,20.9588862,40.2069323,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.21875,..,..,..,..,..,..,..,..,..,..,0.3094,..,..,..,0.25
GHApv1998,Ghana,GHA,Sub-Saharan Africa,Lower middle income,1998,pv,5,-0.6059312,0.2913299,-1.0837122,-0.1281502,55.5441187,4.976380499999999,47.382854599999995,63.705382799999995,..,..,..,..,..,..,..,..,..,0.4375,..,..,..,..,..,..,..,..,..,0.8125,..,..,..,..,..,..,..,0.6565656999999999,..,..,0.42769999999999997,..,..,..,0.5
GINpv1998,Guinea,GIN,Sub-Saharan Africa,Lower middle income,1998,pv,4,-0.674665,0.3277727,-1.2122122,-0.13711779999999998,54.3700354,5.598882,45.1878689,63.5522018,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,0.5909091,..,..,0.3563,..,..,..,0.625
GMBpv1998,"Gambia, The",GMB,Sub-Saharan Africa,Low income,1998,pv,4,0.4993911,0.3277727,-0.0381561,1.0369382999999999,74.4247925,5.598882,65.242626,83.6069589,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8125,..,..,..,..,..,..,..,0.8535353999999999,..,..,0.46509999999999996,..,..,..,0.8125
GNBpv1998,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1998,pv,4,-1.9929872,0.3277727,-2.5305344,-1.4554399999999998,31.8509824,5.598882,22.6688159,41.0331488,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.125,..,..,..,..,..,..,..,0.6212120999999999,..,..,0.6225999999999999,..,..,..,0.125
GNQpv1998,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1998,pv,4,-0.1985765,0.3022371,-0.6942453,0.2970923,62.5023889,5.1626929,54.0355725,70.96920519999999,..,..,..,..,..,..,..,..,..,0.1875,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,0.3388,..,..,..,0.9375
GRCpv1998,Greece,GRC,Europe & Central Asia,High income,1998,pv,5,0.7352976,0.2913299,0.2575166,1.2130786,78.454453,4.976380499999999,70.29318889999999,86.6157171,..,..,..,..,..,..,..,..,..,0.5625,..,..,..,..,..,..,..,..,..,0.9375,..,..,..,..,..,..,..,0.9090908999999999,..,..,0.7011,..,..,..,0.8125
GRDpv1998,Grenada,GRD,Latin America & Caribbean,Upper middle income,1998,pv,2,0.6919546999999999,0.36498749999999996,0.09337519999999999,1.2905342,77.7140869,6.2345706,67.48939109999999,87.9387828,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8125
GTMpv1998,Guatemala,GTM,Latin America & Caribbean,Upper middle income,1998,pv,5,-1.2657645,0.2913299,-1.7435455,-0.7879835,44.2731099,4.976380499999999,36.1118458,52.434374,..,..,..,..,..,..,..,..,..,0.125,..,..,..,..,..,..,..,..,..,0.46875,..,..,..,..,..,..,..,0.7373737,..,..,0.219,..,..,..,0.5
GUFpv1998,French Guiana,GUF,,,1998,pv,1,-0.107944,0.41535,-0.789118,0.57323,64.05053699999999,7.0948427,52.414995,75.6860791,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6875
GUYpv1998,Guyana,GUY,Latin America & Caribbean,High income,1998,pv,4,-0.2680843,0.3277727,-0.8056315,0.2694629,61.315084399999996,5.598882,52.132917899999995,70.4972509,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9375,..,..,..,..,..,..,..,0.6818181999999999,..,..,0.4568,..,..,..,0.5625
HKGpv1998,"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,1998,pv,4,0.8513637,0.31509139999999997,0.33461379999999996,1.3681136,80.4370478,5.3822654,71.61013249999999,89.2639631,..,..,..,..,..,..,..,..,..,0.5625,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8535353999999999,..,..,0.6556,..,..,..,0.9375
HNDpv1998,Honduras,HND,Latin America & Caribbean,Lower middle income,1998,pv,5,-0.28093999999999997,0.2913299,-0.758721,0.196841,61.095488499999995,4.976380499999999,52.9342244,69.2567526,..,..,..,..,..,..,..,..,..,0.4375,..,..,..,..,..,..,..,..,..,0.65625,..,..,..,..,..,..,..,0.8232322999999999,..,..,0.4476,..,..,..,0.625
HRVpv1998,Croatia,HRV,Europe & Central Asia,High income,1998,pv,5,0.0201128,0.2913299,-0.45766819999999997,0.4978938,66.2379521,4.976380499999999,58.076688,74.3992162,..,..,..,..,..,..,..,..,..,0.375,..,..,..,..,..,..,..,..,..,0.625,..,..,..,..,..,..,..,0.8535353999999999,..,..,0.5452,..,..,..,0.75
HTIpv1998,Haiti,HTI,Latin America & Caribbean,Lower middle income,1998,pv,4,-1.1738817,0.3277727,-1.7114289,-0.6363345,45.8426152,5.598882,36.660448699999996,55.0247816,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,0.4343434,..,..,0.3621,..,..,..,0.5
HUNpv1998,Hungary,HUN,Europe & Central Asia,High income,1998,pv,5,1.1940458999999999,0.2913299,0.7162649,1.6718269,86.2906082,4.976380499999999,78.1293441,94.45187229999999,..,..,..,..,..,..,..,..,..,0.8125,..,..,..,..,..,..,..,..,..,0.9375,..,..,..,..,..,..,..,0.9141414,..,..,0.6346999999999999,..,..,..,0.9375
IDNpv1998,Indonesia,IDN,East Asia & Pacific,Upper middle income,1998,pv,5,-1.693693,0.2913299,-2.171474,-1.2159119999999999,36.963406299999995,4.976380499999999,28.8021422,45.1246704,..,..,..,..,..,..,..,..,..,0.125,..,..,..,..,..,..,..,..,..,0.0625,..,..,..,..,..,..,..,0.44444439999999996,..,..,0.45399999999999996,..,..,..,0.4375
INDpv1998,India,IND,South Asia,Lower middle income,1998,pv,5,-1.0558979,0.2913299,-1.5336789,-0.5781168999999999,47.8579673,4.976380499999999,39.6967032,56.019231399999995,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,..,..,..,..,0.0625,..,..,..,..,..,..,..,0.5959595999999999,..,..,0.47769999999999996,..,..,..,0.375
IRLpv1998,Ireland,IRL,Europe & Central Asia,High income,1998,pv,5,1.4992086,0.2913299,1.0214276,1.9769896,91.5032755,4.976380499999999,83.34201139999999,99.6645396,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,0.9696969999999999,..,..,0.6682,..,..,..,0.9375
IRNpv1998,"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1998,pv,5,-0.6065297,0.2913299,-1.0843106999999998,-0.1287487,55.5338953,4.976380499999999,47.3726312,63.695159399999994,..,..,..,..,..,..,..,..,..,0.3125,..,..,..,..,..,..,..,..,..,0.21875,..,..,..,..,..,..,..,0.7929293,..,..,0.5654,..,..,..,0.625
IRQpv1998,Iraq,IRQ,Middle East & North Africa,Upper middle income,1998,pv,5,-1.3613194,0.2913299,-1.8391004,-0.8835384,42.640879299999995,4.976380499999999,34.4796152,50.8021434,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,0.5050505,..,..,0.3583,..,..,..,0.6875
ISLpv1998,Iceland,ISL,Europe & Central Asia,High income,1998,pv,4,1.4840143,0.3277727,0.9464671,2.0215615,91.2437325,5.4690347,82.0615661,100.0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,0.9393939,..,..,0.6614,..,..,..,1
ISRpv1998,Israel,ISR,Middle East & North Africa,High income,1998,pv,5,-0.8898288999999999,0.2913299,-1.3676099,-0.41204789999999997,50.6946916,4.976380499999999,42.533427499999995,58.855955699999996,..,..,..,..,..,..,..,..,..,0.3125,..,..,..,..,..,..,..,..,..,0.5625,..,..,..,..,..,..,..,0.4191919,..,..,0.6475,..,..,..,0.5
ITApv1998,Italy,ITA,Europe & Central Asia,High income,1998,pv,5,1.276562,0.2913299,0.798781,1.754343,87.7001152,4.976380499999999,79.5388511,95.8613793,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,0.96875,..,..,..,..,..,..,..,0.8787879,..,..,0.6770999999999999,..,..,..,0.875
JAMpv1998,Jamaica,JAM,Latin America & Caribbean,Upper middle income,1998,pv,5,-0.33427439999999997,0.2913299,-0.8120554,0.14350659999999998,60.184451599999996,4.976380499999999,52.0231875,68.3457157,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.625,..,..,..,..,..,..,..,0.8232322999999999,..,..,0.345,..,..,..,0.625
JORpv1998,Jordan,JOR,Middle East & North Africa,Lower middle income,1998,pv,5,-0.2592859,0.2913299,-0.7370669,0.2184951,61.4653752,4.9763806,53.304111,69.6266393,..,..,..,..,..,..,..,..,..,0.3125,..,..,..,..,..,..,..,..,..,0.78125,..,..,..,..,..,..,..,0.8535353999999999,..,..,0.4896,..,..,..,0.625
JPNpv1998,Japan,JPN,East Asia & Pacific,High income,1998,pv,5,1.3641788,0.2913299,0.8863978,1.8419598,89.1967504,4.976380499999999,81.0354863,97.3580145,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,..,..,..,0.9090908999999999,..,..,0.6656,..,..,..,0.9375
KAZpv1998,Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1998,pv,5,0.0667855,0.2913299,-0.41099549999999996,0.5445665,67.0351965,4.976380499999999,58.873932399999994,75.1964606,..,..,..,..,..,..,..,..,..,0.25,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,..,..,0.8535353999999999,..,..,0.6417999999999999,..,..,..,0.75
KENpv1998,Kenya,KEN,Sub-Saharan Africa,Lower middle income,1998,pv,5,-1.2950157,0.2913299,-1.7727967,-0.8172347,43.7734526,4.976380499999999,35.612188499999995,51.934716699999996,..,..,..,..,..,..,..,..,..,0.3125,..,..,..,..,..,..,..,..,..,0.375,..,..,..,..,..,..,..,0.6212120999999999,..,..,0.3023,..,..,..,0.4375
KGZpv1998,Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,1998,pv,3,-0.5150958,0.3435455,-1.0785103999999999,0.048318799999999995,57.0957327,5.8683067,47.4717096,66.7197557,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8125,..,..,..,..,..,..,..,..,..,..,0.6635,..,..,..,0.4375
KHMpv1998,Cambodia,KHM,East Asia & Pacific,Lower middle income,1998,pv,4,-1.3628292,0.3022371,-1.858498,-0.8671603999999999,42.615089499999996,5.1626929,34.1482731,51.081905899999995,..,..,..,..,..,..,..,..,..,0.1875,..,..,..,..,..,..,..,..,..,0.09375,..,..,..,..,..,..,..,..,..,..,0.3228,..,..,..,0.5625
KORpv1998,"Korea, Rep.",KOR,East Asia & Pacific,High income,1998,pv,5,0.5228693,0.2913299,0.0450883,1.0006503,74.8258377,4.976380499999999,66.6645736,82.98710179999999,..,..,..,..,..,..,..,..,..,0.625,..,..,..,..,..,..,..,..,..,0.8125,..,..,..,..,..,..,..,0.8787879,..,..,0.6646,..,..,..,0.75
KWTpv1998,Kuwait,KWT,Middle East & North Africa,High income,1998,pv,5,0.36310929999999997,0.2913299,-0.1146717,0.8408903,72.0968812,4.976380499999999,63.935617099999995,80.2581453,..,..,..,..,..,..,..,..,..,0.4375,..,..,..,..,..,..,..,..,..,0.8125,..,..,..,..,..,..,..,0.8232322999999999,..,..,0.5998,..,..,..,0.8125
LAOpv1998,Lao PDR,LAO,East Asia & Pacific,Lower middle income,1998,pv,3,-0.27294979999999996,0.3435455,-0.8363644,0.29046479999999997,61.2319739,5.8683067,51.6079508,70.8559969,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.65625,..,..,..,..,..,..,..,..,..,..,0.6726,..,..,..,0.5625
LBNpv1998,Lebanon,LBN,Middle East & North Africa,Lower middle income,1998,pv,5,-0.7986765,0.2913299,-1.2764575,-0.3208955,52.2517205,4.976380499999999,44.0904564,60.412984599999994,..,..,..,..,..,..,..,..,..,0.1875,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,0.8232322999999999,..,..,0.4113,..,..,..,0.5625
LBRpv1998,Liberia,LBR,Sub-Saharan Africa,Low income,1998,pv,4,-1.9934702,0.3277727,-2.5310174,-1.4559229999999999,31.842731999999998,5.598882,22.6605655,41.0248984,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.09375,..,..,..,..,..,..,..,0.6515152,..,..,0.4723,..,..,..,0.1875
LBYpv1998,Libya,LBY,Middle East & North Africa,Upper middle income,1998,pv,4,-0.6428417,0.30406489999999997,-1.1415081,-0.1441753,54.9136283,5.1939147,46.3956081,63.4316484,..,..,..,..,..,..,..,..,..,0.125,..,..,..,..,..,..,..,..,..,0.34375,..,..,..,..,..,..,..,0.6464646,..,..,..,..,..,..,0.75
LCApv1998,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,1998,pv,1,0.2434229,0.6122478,-0.7606634999999999,1.2475093,70.052446,10.4581723,52.9010434,87.2038486,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LIEpv1998,Liechtenstein,LIE,Europe & Central Asia,High income,1998,pv,1,1.2511111,0.41535,0.5699371,1.9322850999999999,87.26537309999999,7.0948427,75.62983109999999,98.9009152,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1
LKApv1998,Sri Lanka,LKA,South Asia,Lower middle income,1998,pv,5,-1.6650455,0.2913299,-2.1428265,-1.1872645,37.4527514,4.976380499999999,29.2914873,45.6140155,..,..,..,..,..,..,..,..,..,0.25,..,..,..,..,..,..,..,..,..,0.1875,..,..,..,..,..,..,..,0.35858589999999996,..,..,0.3413,..,..,..,0.4375
LSOpv1998,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,1998,pv,3,-0.512429,0.3435455,-1.0758436,0.0509856,57.1412859,5.8683067,47.5172628,66.7653089,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.625,..,..,..,..,..,..,..,..,..,..,0.3646,..,..,..,0.625
LTUpv1998,Lithuania,LTU,Europe & Central Asia,High income,1998,pv,5,0.6229570999999999,0.2913299,0.1451761,1.1007381,76.53549749999999,4.976380499999999,68.3742334,84.6967616,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,..,..,..,0.6212120999999999,..,..,0.6648,..,..,..,0.9375
LUXpv1998,Luxembourg,LUX,Europe & Central Asia,High income,1998,pv,4,1.4656867999999998,0.3277727,0.9281396,2.003234,90.9306695,5.5644808,81.748503,100.0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,0.9141414,..,..,0.6688,..,..,..,1
LVApv1998,Latvia,LVA,Europe & Central Asia,High income,1998,pv,5,0.24950499999999998,0.2913299,-0.22827599999999998,0.727286,70.15633799999999,4.976380499999999,61.995073899999994,78.3176021,..,..,..,..,..,..,..,..,..,0.375,..,..,..,..,..,..,..,..,..,0.6875,..,..,..,..,..,..,..,0.6212120999999999,..,..,0.6719999999999999,..,..,..,0.875
MACpv1998,"Macao SAR, China",MAC,East Asia & Pacific,High income,1998,pv,1,0.16386699999999998,0.41535,-0.517307,0.8450409999999999,68.6935039,7.0948427,57.057961799999994,80.3290459,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75
MARpv1998,Morocco,MAR,Middle East & North Africa,Lower middle income,1998,pv,5,-0.0087862,0.2913299,-0.4865672,0.4689948,65.7443109,4.976380499999999,57.5830468,73.905575,..,..,..,..,..,..,..,..,..,0.5625,..,..,..,..,..,..,..,..,..,0.8125,..,..,..,..,..,..,..,0.8535353999999999,..,..,0.4697,..,..,..,0.625
MDApv1998,Moldova,MDA,Europe & Central Asia,Upper middle income,1998,pv,5,0.0775608,0.2913299,-0.40022019999999997,0.5553418,67.2192559,4.976380499999999,59.057991799999996,75.38051999999999,..,..,..,..,..,..,..,..,..,0.1875,..,..,..,..,..,..,..,..,..,0.96875,..,..,..,..,..,..,..,0.9090908999999999,..,..,0.6604,..,..,..,0.6875
MDGpv1998,Madagascar,MDG,Sub-Saharan Africa,Low income,1998,pv,4,0.0801906,0.3277727,-0.4573566,0.6177378,67.2641771,5.598882,58.0820106,76.4463435,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8125,..,..,..,..,..,..,..,0.6515152,..,..,0.5805,..,..,..,0.6875
MDVpv1998,Maldives,MDV,South Asia,Upper middle income,1998,pv,3,1.2252809999999998,0.3435455,0.6618664,1.7886955999999998,86.8241537,5.8683067,77.2001306,96.44817669999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,..,..,..,..,..,..,0.6714,..,..,..,1
MEXpv1998,Mexico,MEX,Latin America & Caribbean,Upper middle income,1998,pv,5,-0.3811671,0.2913299,-0.8589481,0.0966139,59.383449199999994,4.976380499999999,51.2221851,67.5447133,..,..,..,..,..,..,..,..,..,0.375,..,..,..,..,..,..,..,..,..,0.375,..,..,..,..,..,..,..,0.7323232,..,..,0.5427,..,..,..,0.6875
MKDpv1998,North Macedonia,MKD,Europe & Central Asia,Upper middle income,1998,pv,4,-1.1911397,0.3022371,-1.6868085,-0.6954709,45.5478209,5.1626929,37.0810046,54.0146373,..,..,..,..,..,..,..,..,..,0.0625,..,..,..,..,..,..,..,..,..,0.78125,..,..,..,..,..,..,..,..,..,..,0.5787,..,..,..,0.375
MLIpv1998,Mali,MLI,Sub-Saharan Africa,Low income,1998,pv,4,0.1435941,0.3277727,-0.3939531,0.6811413,68.3472103,5.598882,59.1650439,77.5293768,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8125,..,..,..,..,..,..,..,0.8535353999999999,..,..,0.45039999999999997,..,..,..,0.6875
MLTpv1998,Malta,MLT,Middle East & North Africa,High income,1998,pv,4,1.3234705999999998,0.3277727,0.7859233999999999,1.8610178,88.50138919999999,5.598882,79.3192227,97.68355559999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,0.9696969999999999,..,..,0.497,..,..,..,1
MMRpv1998,Myanmar,MMR,East Asia & Pacific,Lower middle income,1998,pv,4,-1.6349614,0.30406489999999997,-2.1336277999999997,-1.136295,37.966636,5.1939148,29.4486158,46.484656199999996,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,0.15625,..,..,..,..,..,..,..,0.6515152,..,..,..,..,..,..,0.4375
MNEpv1998,Montenegro,MNE,Europe & Central Asia,Upper middle income,1998,pv,1,0.0675725,0.7209384999999999,-1.1147666,1.2499116,67.0486397,12.314782899999999,46.852395699999995,87.2448837,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5626,..,..,..,..
MNGpv1998,Mongolia,MNG,East Asia & Pacific,Upper middle income,1998,pv,4,0.38534949999999996,0.3277727,-0.1521977,0.9228966999999999,72.4767794,5.598882,63.294613,81.65894589999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6875,..,..,..,..,..,..,..,0.7323232,..,..,0.5661999999999999,..,..,..,0.8125
MOZpv1998,Mozambique,MOZ,Sub-Saharan Africa,Low income,1998,pv,5,0.037929,0.2913299,-0.43985199999999997,0.51571,66.5422813,4.976380499999999,58.381017199999995,74.7035454,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,0.7070706999999999,..,..,0.36319999999999997,..,..,..,0.875
MRTpv1998,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,1998,pv,3,0.0122329,0.3435455,-0.5511817,0.5756475,66.1033508,5.8683067,56.4793277,75.7273738,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8125,..,..,..,..,..,..,..,..,..,..,0.4956,..,..,..,0.6875
MTQpv1998,Martinique,MTQ,,,1998,pv,1,0.16386699999999998,0.41535,-0.517307,0.8450409999999999,68.6935039,7.0948427,57.057961799999994,80.3290459,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75
MUSpv1998,Mauritius,MUS,Sub-Saharan Africa,Upper middle income,1998,pv,3,0.9258552,0.4046106,0.26229379999999997,1.5894165999999998,81.70948179999999,6.9113967,70.37479119999999,93.0441725,..,..,..,..,..,..,..,..,..,0.9375,..,..,..,..,..,..,..,..,..,0.8125,..,..,..,..,..,..,..,..,..,..,0.5605,..,..,..,..
MWIpv1998,Malawi,MWI,Sub-Saharan Africa,Low income,1998,pv,5,-0.5156138,0.2913299,-0.9933947999999999,-0.0378328,57.086884399999995,4.976380499999999,48.9256203,65.2481485,..,..,..,..,..,..,..,..,..,0.1875,..,..,..,..,..,..,..,..,..,0.8125,..,..,..,..,..,..,..,0.8535353999999999,..,..,0.6137,..,..,..,0.5
MYSpv1998,Malaysia,MYS,East Asia & Pacific,Upper middle income,1998,pv,5,-0.08071529999999999,0.2913299,-0.5584963,0.39706569999999997,64.5156468,4.976380499999999,56.354382699999995,72.6769109,..,..,..,..,..,..,..,..,..,0.4375,..,..,..,..,..,..,..,..,..,0.625,..,..,..,..,..,..,..,0.7373737,..,..,0.4753,..,..,..,0.75
NAMpv1998,Namibia,NAM,Sub-Saharan Africa,Lower middle income,1998,pv,5,0.41547609999999996,0.2913299,-0.062304899999999996,0.8932570999999999,72.99139,4.976380499999999,64.8301259,81.15265409999999,..,..,..,..,..,..,..,..,..,0.4375,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,..,..,..,0.9141414,..,..,0.47309999999999997,..,..,..,0.875
NERpv1998,Niger,NER,Sub-Saharan Africa,Low income,1998,pv,4,-0.6649134999999999,0.3277727,-1.2024607,-0.1273663,54.5366066,5.598882,45.3544401,63.718773,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.625,..,..,..,..,..,..,..,0.6818181999999999,..,..,0.4824,..,..,..,0.5
NGApv1998,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,1998,pv,5,-1.115589,0.2913299,-1.59337,-0.6378079999999999,46.8383478,4.976380499999999,38.6770837,54.9996119,..,..,..,..,..,..,..,..,..,0.25,..,..,..,..,..,..,..,..,..,0.625,..,..,..,..,..,..,..,0.7121212,..,..,0.3044,..,..,..,0.4375
NICpv1998,Nicaragua,NIC,Latin America & Caribbean,Lower middle income,1998,pv,5,-0.6645044,0.2913299,-1.1422854,-0.18672339999999998,54.5435947,4.976380499999999,46.382330599999996,62.7048588,..,..,..,..,..,..,..,..,..,0.3125,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,0.7323232,..,..,0.5048,..,..,..,0.5625
NLDpv1998,Netherlands,NLD,Europe & Central Asia,High income,1998,pv,5,1.6332106,0.2913299,1.1554296,2.1109915999999997,93.79224409999999,4.3807988,85.63098,100.0,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,0.9696969999999999,..,..,0.6685,..,..,..,1
NORpv1998,Norway,NOR,Europe & Central Asia,High income,1998,pv,5,1.5392348999999999,0.2913299,1.0614539,2.0170159,92.1869887,4.8702059,84.02572459999999,100.0,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,0.8838383999999999,..,..,0.6454,..,..,..,1
