ID variable (economy code/ gov. dimension/ year),Economy (name),Economy (code),Region,Income classification,Year,Governance dimension,Number of sources,Governance estimate (approx. -2.5 to +2.5),Standard error (estimate),Lower threshold (90% conf. int. estimate),Upper threshold (90% conf. int. estimate),Governance score (0-100),Standard error (gov. score),Lower threshold (90% conf. int. score),Upper threshold (90% conf. int. score),ADB mean,AFR mean,ARB mean,ASB mean,ASD mean,BPS mean,BTI mean,CCR mean,EBR mean,EIU mean,EQI mean,EUB mean,FRH mean,GCB mean,GCS mean,GII mean,GWP mean,HER mean,HRM mean,HUM mean,IFD mean,IJT mean,IRP mean,LBO mean,MSI mean,OBI mean,PIA mean,PRS mean,RSF mean,VAB mean,VDM mean,WBS mean,WCY mean,WJP mean,WMO mean
BRArq1998,Brazil,BRA,Latin America & Caribbean,Upper middle income,1998,rq,6,0.0692395,0.24054029999999998,-0.3252466,0.46372559999999996,55.954797199999994,3.7936623,49.7331909,62.1764034,..,..,..,..,..,..,..,..,..,0.6428571,..,..,..,..,0.4871429,..,..,0.5,..,..,..,..,..,..,..,..,..,0.4545455,..,..,..,..,0.47657689999999997,..,0.5416667
BRBrq1998,Barbados,BRB,Latin America & Caribbean,High income,1998,rq,2,1.4006562,0.4123728,0.7243647999999999,2.0769476,76.95313,6.503705,66.2870538,87.6192061,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9166667
BRNrq1998,Brunei Darussalam,BRN,East Asia & Pacific,High income,1998,rq,2,0.5577641,0.403001,-0.1031575,1.2186857,63.6595241,6.3558978999999995,53.235851499999995,74.0831967,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5454545,..,..,..,..,..,..,0.8333332999999999
BTNrq1998,Bhutan,BTN,South Asia,Lower middle income,1998,rq,1,-0.1502426,0.48491779999999995,-0.9455078,0.6450226,52.4932526,7.6478427,39.9507906,65.03571459999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5416667
BWArq1998,Botswana,BWA,Sub-Saharan Africa,Upper middle income,1998,rq,4,0.8544022,0.2792826,0.3963787,1.3124257,68.3379284,4.4046837,61.1142471,75.5616096,..,..,..,..,..,..,..,..,..,0.6785713999999999,..,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,..,..,0.9090908999999999,..,..,..,..,..,..,0.7083332999999999
CAFrq1998,Central African Republic,CAF,Sub-Saharan Africa,Low income,1998,rq,1,-1.3934147,0.48491779999999995,-2.1886799,-0.5981495,32.8866625,7.6478427,20.3442005,45.4291245,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.25
CANrq1998,Canada,CAN,North America,High income,1998,rq,6,1.4848652999999998,0.24054029999999998,1.0903791999999999,1.8793514,78.2812271,3.7936623,72.0596209,84.50283329999999,..,..,..,..,..,..,..,..,..,0.8928571,..,..,..,..,0.6509524,..,..,0.6,..,..,..,..,..,..,..,..,..,0.7272727,..,..,..,..,0.6069692,..,1
CHErq1998,Switzerland,CHE,Europe & Central Asia,High income,1998,rq,6,1.4873589999999999,0.24054029999999998,1.0928729,1.8818450999999998,78.32055629999999,3.7936623,72.0989501,84.54216249999999,..,..,..,..,..,..,..,..,..,0.9285713999999999,..,..,..,..,0.6169047999999999,..,..,0.7999999999999999,..,..,..,..,..,..,..,..,..,0.4545455,..,..,..,..,0.6409538,..,1
CHLrq1998,Chile,CHL,Latin America & Caribbean,High income,1998,rq,6,1.2496037,0.24054029999999998,0.8551175999999999,1.6440898,74.57081749999999,3.7936623,68.3492112,80.7924237,..,..,..,..,..,..,..,..,..,0.8571428999999999,..,..,..,..,0.6245238,..,..,0.6,..,..,..,..,..,..,..,..,..,0.7272727,..,..,..,..,0.5862999999999999,..,0.875
CHNrq1998,China,CHN,East Asia & Pacific,Upper middle income,1998,rq,6,-0.39208479999999996,0.24054029999999998,-0.7865709,0.0024013,48.6790576,3.7936623,42.457451299999995,54.9006638,..,..,..,..,..,..,..,..,..,0.39285709999999996,..,..,..,..,0.5288094999999999,..,..,0.5,..,..,..,..,..,..,..,..,..,0.4545455,..,..,..,..,0.4627846,..,0.4166667
CIVrq1998,Côte d’Ivoire,CIV,Sub-Saharan Africa,Lower middle income,1998,rq,4,-0.42914569999999996,0.2792826,-0.8871692,0.0288778,48.0945545,4.4046837,40.8708732,55.3182358,..,..,..,..,..,..,..,..,..,0.3214286,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.7272727,..,..,..,..,..,..,0.4583333
CMRrq1998,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,1998,rq,4,-0.8993762999999999,0.2792826,-1.3573998,-0.4413528,40.6783499,4.4046837,33.4546687,47.902031199999996,..,..,..,..,..,..,..,..,..,0.2857143,..,..,..,..,..,..,..,0.39999999999999997,..,..,..,..,..,..,..,..,..,0.6363635999999999,..,..,..,..,..,..,0.2916667
CODrq1998,"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,1998,rq,3,-2.5860504,0.35839879999999996,-3.1738244,-1.9982764,14.0771032,5.6524579,4.8070721999999995,23.3471342,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.09999999999999999,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,0.125
COGrq1998,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,1998,rq,3,-1.6109577,0.35839879999999996,-2.1987316999999997,-1.0231837,29.455700399999998,5.6524579,20.1856694,38.7257314,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,..,..,0.2727273,..,..,..,..,..,..,0.25
COLrq1998,Colombia,COL,Latin America & Caribbean,Upper middle income,1998,rq,6,-0.3396647,0.24054029999999998,-0.7341508,0.0548214,49.505797,3.7936623,43.2841908,55.7274032,..,..,..,..,..,..,..,..,..,0.5714286,..,..,..,..,0.4019048,..,..,0.7,..,..,..,..,..,..,..,..,..,0.2727273,..,..,..,..,0.4052385,..,0.4166667
COMrq1998,Comoros,COM,Sub-Saharan Africa,Lower middle income,1998,rq,1,-1.5710107999999998,0.48491779999999995,-2.366276,-0.7757455999999999,30.0857197,7.6478427,17.543257699999998,42.6281817,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2083333
CPVrq1998,Cabo Verde,CPV,Sub-Saharan Africa,Upper middle income,1998,rq,1,-0.4561125,0.6264067999999999,-1.4834197,0.5711946999999999,47.669249799999996,9.8793256,31.467155799999997,63.8713438,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.39999999999999997,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CRIrq1998,Costa Rica,CRI,Latin America & Caribbean,High income,1998,rq,5,0.5021363,0.2637523,0.06958249999999999,0.9346901,62.7821947,4.1597487,55.960206799999995,69.6041826,..,..,..,..,..,..,..,..,..,0.7142856999999999,..,..,..,..,0.30374999999999996,..,..,0.6,..,..,..,..,..,..,..,..,..,0.8181818,..,..,..,..,..,..,0.7083332999999999
CUBrq1998,Cuba,CUB,Latin America & Caribbean,Upper middle income,1998,rq,4,-1.3347866,0.2792826,-1.7928100999999999,-0.8767630999999999,33.811310899999995,4.4046837,26.587629699999997,41.0349922,..,..,..,..,..,..,..,..,..,0.2142857,..,..,..,..,..,..,..,0.09999999999999999,..,..,..,..,..,..,..,..,..,0.4545455,..,..,..,..,..,..,0.375
CYMrq1998,Cayman Islands,CYM,Latin America & Caribbean,High income,1998,rq,1,1.2705252999999999,0.48491779999999995,0.47526009999999996,2.0657905,74.90078079999999,7.6478427,62.3583188,87.4432428,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.875
CYPrq1998,Cyprus,CYP,Europe & Central Asia,High income,1998,rq,4,0.9251782,0.2792826,0.4671547,1.3832016999999999,69.45416639999999,4.4046837,62.230485099999996,76.6778477,..,..,..,..,..,..,..,..,..,0.6785713999999999,..,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,..,..,0.7272727,..,..,..,..,..,..,0.875
CZErq1998,Czechia,CZE,Europe & Central Asia,High income,1998,rq,7,0.5138107,0.22286309999999998,0.14831519999999998,0.8793061999999999,62.9663166,3.5148677999999998,57.2019333,68.7306998,..,..,..,..,..,..,..,..,0.6108333,0.5357143,..,..,..,..,0.5321429,..,..,0.7999999999999999,..,..,..,..,..,..,..,..,..,0.7272727,..,..,..,..,0.5024769,..,0.75
DEUrq1998,Germany,DEU,Europe & Central Asia,High income,1998,rq,6,1.2215808,0.24054029999999998,0.8270947,1.6160668999999999,74.1288565,3.7936623,67.9072503,80.3504627,..,..,..,..,..,..,..,..,..,0.8214286,..,..,..,..,0.5714286,..,..,0.6,..,..,..,..,..,..,..,..,..,0.7272727,..,..,..,..,0.5441385,..,1
DJIrq1998,Djibouti,DJI,Middle East & North Africa,Lower middle income,1998,rq,2,-0.8922998999999999,0.4123728,-1.5685913,-0.2160085,40.7899548,6.503705,30.1238787,51.456030999999996,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2916667
DMArq1998,Dominica,DMA,Latin America & Caribbean,Upper middle income,1998,rq,1,0.7377372999999999,0.48491779999999995,-0.0575279,1.5330024999999998,66.4979572,7.6478427,53.955495199999994,79.0404191,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75
DNKrq1998,Denmark,DNK,Europe & Central Asia,High income,1998,rq,6,1.599314,0.24054029999999998,1.2048279,1.9938000999999999,80.08624569999999,3.7936623,73.8646395,86.3078519,..,..,..,..,..,..,..,..,..,0.9285713999999999,..,..,..,..,0.6395238,..,..,0.7,..,..,..,..,..,..,..,..,..,0.6363635999999999,..,..,..,..,0.6632769,..,1
DOMrq1998,Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,1998,rq,4,-0.0691373,0.2792826,-0.5271608,0.38888619999999996,53.7723984,4.4046837,46.5487172,60.996079699999996,..,..,..,..,..,..,..,..,..,0.39285709999999996,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.9090908999999999,..,..,..,..,..,..,0.5
DZArq1998,Algeria,DZA,Middle East & North Africa,Upper middle income,1998,rq,4,-0.9709855,0.2792826,-1.429009,-0.512962,39.548971099999996,4.4046837,32.3252898,46.7726524,..,..,..,..,..,..,..,..,..,0.3214286,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.4545455,..,..,..,..,..,..,0.25
ECUrq1998,Ecuador,ECU,Latin America & Caribbean,Upper middle income,1998,rq,4,-0.10125239999999999,0.2792826,-0.5592758999999999,0.3567711,53.2658977,4.4046837,46.0422164,60.489579,..,..,..,..,..,..,..,..,..,0.5357143,..,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,..,..,0.5454545,..,..,..,..,..,..,0.4583333
EGYrq1998,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,1998,rq,5,-0.30083129999999997,0.2637523,-0.7333851,0.1317225,50.1182549,4.1597487,43.296267,56.9402428,..,..,..,..,..,..,..,..,..,0.3571429,..,..,..,..,0.5083333,..,..,0.6,..,..,..,..,..,..,..,..,..,0.7272727,..,..,..,..,..,..,0.4166667
ERIrq1998,Eritrea,ERI,Sub-Saharan Africa,Low income,1998,rq,1,-1.3934147,0.48491779999999995,-2.1886799,-0.5981495,32.8866625,7.6478427,20.3442005,45.4291245,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.25
ESPrq1998,Spain,ESP,Europe & Central Asia,High income,1998,rq,6,1.2657650999999999,0.24054029999999998,0.8712789999999999,1.6602511999999998,74.8257057,3.7936623,68.6040995,81.0473119,..,..,..,..,..,..,..,..,..,0.7857143,..,..,..,..,0.5866667,..,..,0.7,..,..,..,..,..,..,..,..,..,0.9090908999999999,..,..,..,..,0.5306538,..,0.9166667
ESTrq1998,Estonia,EST,Europe & Central Asia,High income,1998,rq,5,0.8605834,0.2526091,0.4463045,1.2748623,68.4354147,3.9840041,61.9016479,74.96918149999999,..,..,..,..,..,..,..,..,0.5558333,0.75,..,..,..,..,..,..,..,0.7999999999999999,..,..,..,..,..,..,..,..,..,0.7272727,..,..,..,..,..,..,0.7916667
ETHrq1998,Ethiopia,ETH,Sub-Saharan Africa,,1998,rq,4,-1.2180604,0.2792826,-1.6760838999999998,-0.7600369,35.6522489,4.4046837,28.4285677,42.8759302,..,..,..,..,..,..,..,..,..,0.1071429,..,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,..,..,0.8181818,..,..,..,..,..,..,0.25
FINrq1998,Finland,FIN,Europe & Central Asia,High income,1998,rq,6,1.7017749,0.24054029999999998,1.3072888,2.0962609999999997,81.7021997,3.7936623,75.4805934,87.92380589999999,..,..,..,..,..,..,..,..,..,0.8928571,..,..,..,..,0.7257142999999999,..,..,0.6,..,..,..,..,..,..,..,..,..,0.8181818,..,..,..,..,0.6685076999999999,..,1
FJIrq1998,Fiji,FJI,East Asia & Pacific,Upper middle income,1998,rq,2,-0.2501344,0.4123728,-0.9264258,0.426157,50.917817,6.503705,40.2517409,61.5838932,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5
FRArq1998,France,FRA,Europe & Central Asia,High income,1998,rq,6,0.8377412999999999,0.24054029999999998,0.44325519999999996,1.2322274,68.0751623,3.7936623,61.8535561,74.2967685,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,0.5190475999999999,..,..,0.5,..,..,..,..,..,..,..,..,..,0.7272727,..,..,..,..,0.4828692,..,0.9166667
GABrq1998,Gabon,GAB,Sub-Saharan Africa,Upper middle income,1998,rq,4,-0.0162121,0.2792826,-0.4742356,0.44181139999999997,54.607104,4.4046837,47.3834227,61.830785299999995,..,..,..,..,..,..,..,..,..,0.3571429,..,..,..,..,..,..,..,0.7,..,..,..,..,..,..,..,..,..,0.7272727,..,..,..,..,..,..,0.5833332999999999
GBRrq1998,United Kingdom,GBR,Europe & Central Asia,High income,1998,rq,6,1.8835992,0.24054029999999998,1.4891131,2.2780853,84.56982719999999,3.7936623,78.3482209,90.7914334,..,..,..,..,..,..,..,..,..,0.8928571,..,..,..,..,0.7204762,..,..,0.7999999999999999,..,..,..,..,..,..,..,..,..,0.9090908999999999,..,..,..,..,0.6694384999999999,..,1
GEOrq1998,Georgia,GEO,Europe & Central Asia,Upper middle income,1998,rq,3,-0.8405581,0.3384282,-1.3955803,-0.2855359,41.605996499999996,5.337492999999999,32.8525079,50.3594851,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,0.39999999999999997,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333
GHArq1998,Ghana,GHA,Sub-Saharan Africa,Lower middle income,1998,rq,4,-0.3021176,0.2792826,-0.7601411,0.1559059,50.097968099999996,4.4046837,42.8742868,57.3216494,..,..,..,..,..,..,..,..,..,0.3571429,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.7272727,..,..,..,..,..,..,0.5
GINrq1998,Guinea,GIN,Sub-Saharan Africa,Lower middle income,1998,rq,3,-0.7911556,0.35839879999999996,-1.3789296,-0.2033816,42.3851441,5.6524579,33.115113099999995,51.6551751,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.6363635999999999,..,..,..,..,..,..,0.25
GMBrq1998,"Gambia, The",GMB,Sub-Saharan Africa,Low income,1998,rq,3,-0.6411759,0.35839879999999996,-1.2289499,-0.053401899999999995,44.750537099999995,5.6524579,35.4805061,54.020568,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,..,..,0.7272727,..,..,..,..,..,..,0.375
GNBrq1998,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,1998,rq,3,-1.6136131,0.35839879999999996,-2.2013871,-1.0258391,29.413820899999997,5.6524579,20.143789899999998,38.6838519,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.19999999999999998,..,..,..,..,..,..,..,..,..,0.36363639999999997,..,..,..,..,..,..,0.25
GNQrq1998,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1998,rq,3,-1.7193668,0.3026673,-2.2157412,-1.2229923999999999,27.745934799999997,4.7734936,19.9174054,35.574464299999995,..,..,..,..,..,..,..,..,..,0.0714286,..,..,..,..,..,..,..,0.19999999999999998,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2916667
GRCrq1998,Greece,GRC,Europe & Central Asia,High income,1998,rq,6,0.6535704,0.24054029999999998,0.2590843,1.0480565,65.17052559999999,3.7936623,58.9489193,71.3921318,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,0.45357139999999996,..,..,0.5,..,..,..,..,..,..,..,..,..,0.8181818,..,..,..,..,0.4790154,..,0.75
GRDrq1998,Grenada,GRD,Latin America & Caribbean,Upper middle income,1998,rq,1,0.3825454,0.48491779999999995,-0.41271979999999997,1.1778106,60.8960763,7.6478427,48.3536143,73.43853829999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6666667
GTMrq1998,Guatemala,GTM,Latin America & Caribbean,Upper middle income,1998,rq,5,-0.4992453,0.2637523,-0.9317991,-0.0666915,46.9889842,4.1597487,40.1669963,53.810972199999995,..,..,..,..,..,..,..,..,..,0.4285714,..,..,..,..,0.25958329999999996,..,..,0.6,..,..,..,..,..,..,..,..,..,0.6363635999999999,..,..,..,..,..,..,0.4583333
GUFrq1998,French Guiana,GUF,,,1998,rq,1,0.9153334,0.48491779999999995,0.1200682,1.7105986,69.2988999,7.6478427,56.756437999999996,81.8413619,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7916667
GUYrq1998,Guyana,GUY,Latin America & Caribbean,High income,1998,rq,3,-0.170342,0.35839879999999996,-0.758116,0.41743199999999997,52.1762565,5.6524579,42.9062255,61.4462875,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.7272727,..,..,..,..,..,..,0.4583333
HKGrq1998,"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,1998,rq,6,1.383087,0.24054029999999998,0.9886009,1.7775731,76.67603869999999,3.7936623,70.4544325,82.8976449,..,..,..,..,..,..,..,..,..,0.7857143,..,..,..,..,0.7802380999999999,..,..,0.8999999999999999,..,..,..,..,..,..,..,..,..,0.5454545,..,..,..,..,0.7298,..,0.7083332999999999
HNDrq1998,Honduras,HND,Latin America & Caribbean,Lower middle income,1998,rq,5,-0.7614027999999999,0.2637523,-1.1939566,-0.328849,42.854388,4.1597488,36.0324001,49.676376,..,..,..,..,..,..,..,..,..,0.4285714,..,..,..,..,0.19125,..,..,0.5,..,..,..,..,..,..,..,..,..,0.6363635999999999,..,..,..,..,..,..,0.375
HRVrq1998,Croatia,HRV,Europe & Central Asia,High income,1998,rq,5,-0.3353018,0.2526091,-0.7495807,0.0789771,49.5746061,3.9840041,43.040839399999996,56.1083729,..,..,..,..,..,..,..,..,0.5,0.4285714,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.5454545,..,..,..,..,..,..,0.5416667
HTIrq1998,Haiti,HTI,Latin America & Caribbean,Lower middle income,1998,rq,3,-1.4169317,0.35839879999999996,-2.0047056999999997,-0.8291577,32.515766,5.6524579,23.245735,41.785796999999995,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,..,..,0.2727273,..,..,..,..,..,..,0.3333333
HUNrq1998,Hungary,HUN,Europe & Central Asia,High income,1998,rq,7,0.727756,0.22286309999999998,0.3622605,1.0932515,66.3405379,3.5148677999999998,60.576154599999995,72.1049211,..,..,..,..,..,..,..,..,0.6383333,0.6428571,..,..,..,..,0.5690476,..,..,0.7,..,..,..,..,..,..,..,..,..,0.8181818,..,..,..,..,0.5278077,..,0.75
IDNrq1998,Indonesia,IDN,East Asia & Pacific,Upper middle income,1998,rq,6,-0.5590187999999999,0.24054029999999998,-0.9535049,-0.1645327,46.0462712,3.7936623,39.824664999999996,52.2678775,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,0.4054762,..,..,0.5,..,..,..,..,..,..,..,..,..,0.2727273,..,..,..,..,0.4405692,..,0.375
INDrq1998,India,IND,South Asia,Lower middle income,1998,rq,6,-0.5863328,0.24054029999999998,-0.9808188999999999,-0.19184669999999998,45.615490699999995,3.7936623,39.3938844,51.8370969,..,..,..,..,..,..,..,..,..,0.39285709999999996,..,..,..,..,0.5188094999999999,..,..,0.3,..,..,..,..,..,..,..,..,..,0.36363639999999997,..,..,..,..,0.43079999999999996,..,0.4583333
IRLrq1998,Ireland,IRL,Europe & Central Asia,High income,1998,rq,6,1.6007472,0.24054029999999998,1.2062610999999999,1.9952333,80.1088493,3.7936623,73.88724309999999,86.3304555,..,..,..,..,..,..,..,..,..,0.8571428999999999,..,..,..,..,0.7161905,..,..,0.7,..,..,..,..,..,..,..,..,..,0.8181818,..,..,..,..,0.6564154,..,0.9166667
IRNrq1998,"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,1998,rq,4,-1.6804827999999998,0.2792826,-2.1385063,-1.2224593,28.3591908,4.4046837,21.135509499999998,35.582872,..,..,..,..,..,..,..,..,..,0.1071429,..,..,..,..,..,..,..,0.09999999999999999,..,..,..,..,..,..,..,..,..,0.36363639999999997,..,..,..,..,..,..,0.3333333
IRQrq1998,Iraq,IRQ,Middle East & North Africa,Upper middle income,1998,rq,4,-2.0979519,0.2792826,-2.5559754,-1.6399283999999998,21.775109999999998,4.4046837,14.551428699999999,28.998791299999997,..,..,..,..,..,..,..,..,..,0.1785714,..,..,..,..,..,..,..,0.09999999999999999,..,..,..,..,..,..,..,..,..,0.2727273,..,..,..,..,..,..,0
ISLrq1998,Iceland,ISL,Europe & Central Asia,High income,1998,rq,5,1.0790768,0.2857417,0.6104604,1.5476931999999999,71.881366,4.506552699999999,64.4906196,79.2721123,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.62,..,..,0.6,..,..,..,..,..,..,..,..,..,0.6363635999999999,..,..,..,..,0.5604769,..,1
ISRrq1998,Israel,ISR,Middle East & North Africa,High income,1998,rq,6,0.8735322,0.24054029999999998,0.4790461,1.2680183,68.63963559999999,3.7936623,62.418029399999995,74.8612419,..,..,..,..,..,..,..,..,..,0.7142856999999999,..,..,..,..,0.5407143,..,..,0.7,..,..,..,..,..,..,..,..,..,0.7272727,..,..,..,..,0.5700308,..,0.75
ITArq1998,Italy,ITA,Europe & Central Asia,High income,1998,rq,6,0.7008652999999999,0.24054029999999998,0.30637919999999996,1.0953514,65.9164333,3.7936623,59.6948271,72.13803949999999,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,0.4502381,..,..,0.7,..,..,..,..,..,..,..,..,..,0.7272727,..,..,..,..,0.4360231,..,0.7916667
JAMrq1998,Jamaica,JAM,Latin America & Caribbean,Upper middle income,1998,rq,4,0.2403377,0.2792826,-0.21768579999999998,0.6983612,58.653258799999996,4.4046837,51.429577599999995,65.8769401,..,..,..,..,..,..,..,..,..,0.5357143,..,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,..,..,0.7272727,..,..,..,..,..,..,0.5833332999999999
JORrq1998,Jordan,JOR,Middle East & North Africa,Lower middle income,1998,rq,5,0.1751268,0.2637523,-0.25742699999999996,0.6076806,57.6247903,4.1597487,50.8028024,64.4467782,..,..,..,..,..,..,..,..,..,0.4285714,..,..,..,..,0.5485713999999999,..,..,0.7,..,..,..,..,..,..,..,..,..,0.8181818,..,..,..,..,..,..,0.5416667
JPNrq1998,Japan,JPN,East Asia & Pacific,High income,1998,rq,6,0.395335,0.24054029999999998,0.0008489,0.7898210999999999,61.0977865,3.7936623,54.8761802,67.3193927,..,..,..,..,..,..,..,..,..,0.7142856999999999,..,..,..,..,0.4766667,..,..,0.5,..,..,..,..,..,..,..,..,..,0.4545455,..,..,..,..,0.4231231,..,0.8333332999999999
KAZrq1998,Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,1998,rq,5,-0.7054359,0.2526091,-1.1197148,-0.291157,43.7370656,3.9840041,37.2032988,50.270832399999996,..,..,..,..,..,..,..,..,0.5,0.2857143,..,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,..,..,0.7272727,..,..,..,..,..,..,0.4166667
KENrq1998,Kenya,KEN,Sub-Saharan Africa,Lower middle income,1998,rq,4,-0.5099642,0.2792826,-0.9679877,-0.0519407,46.819931999999994,4.4046837,39.5962507,54.043613199999996,..,..,..,..,..,..,..,..,..,0.3214286,..,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,..,..,0.5454545,..,..,..,..,..,..,0.4583333
KGZrq1998,Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,1998,rq,3,-0.5441429999999999,0.3384282,-1.0991651999999998,0.0108792,46.2808837,5.337492999999999,37.5273952,55.034372299999994,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4166667
KHMrq1998,Cambodia,KHM,East Asia & Pacific,Lower middle income,1998,rq,3,-0.3356456,0.3026673,-0.83202,0.1607288,49.5691839,4.7734936,41.7406545,57.3977134,..,..,..,..,..,..,..,..,..,0.46428569999999997,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4166667
KORrq1998,"Korea, Rep.",KOR,East Asia & Pacific,High income,1998,rq,6,0.1171564,0.24054029999999998,-0.2773297,0.5116425,56.7105147,3.7936623,50.4889085,62.932120999999995,..,..,..,..,..,..,..,..,..,0.6428571,..,..,..,..,0.47619049999999996,..,..,0.6,..,..,..,..,..,..,..,..,..,0.4545455,..,..,..,..,0.37437689999999996,..,0.6666667
KWTrq1998,Kuwait,KWT,Middle East & North Africa,High income,1998,rq,4,-0.5037683,0.2792826,-0.9617918,-0.045744799999999995,46.917650099999996,4.4046837,39.6939688,54.1413314,..,..,..,..,..,..,..,..,..,0.3571429,..,..,..,..,..,..,..,0.39999999999999997,..,..,..,..,..,..,..,..,..,0.2727273,..,..,..,..,..,..,0.7083332999999999
LAOrq1998,Lao PDR,LAO,East Asia & Pacific,Lower middle income,1998,rq,2,-1.3683520999999998,0.4123728,-2.0446435,-0.6920607,33.2819353,6.503705,22.6158592,43.9480115,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.09999999999999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.375
LBNrq1998,Lebanon,LBN,Middle East & North Africa,Lower middle income,1998,rq,4,-0.592395,0.2792826,-1.0504185,-0.1343715,45.5198811,4.4046837,38.2961999,52.743562399999995,..,..,..,..,..,..,..,..,..,0.3214286,..,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,..,..,0.4545455,..,..,..,..,..,..,0.4583333
