ID variable (economy code/ gov. dimension/ year),Economy (name),Economy (code),Region,Income classification,Year,Governance dimension,Number of sources,Governance estimate (approx. -2.5 to +2.5),Standard error (estimate),Lower threshold (90% conf. int. estimate),Upper threshold (90% conf. int. estimate),Governance score (0-100),Standard error (gov. score),Lower threshold (90% conf. int. score),Upper threshold (90% conf. int. score),ADB mean,AFR mean,ARB mean,ASB mean,ASD mean,BPS mean,BTI mean,CCR mean,EBR mean,EIU mean,EQI mean,EUB mean,FRH mean,GCB mean,GCS mean,GII mean,GWP mean,HER mean,HRM mean,HUM mean,IFD mean,IJT mean,IRP mean,LBO mean,MSI mean,OBI mean,PIA mean,PRS mean,RSF mean,VAB mean,VDM mean,WBS mean,WCY mean,WJP mean,WMO mean
SLVcc2000,El Salvador,SLV,Latin America & Caribbean,Upper middle income,2000,cc,5,-0.7200272,0.21722799999999998,-1.0762810999999999,-0.36377329999999997,33.280372,4.3970278,26.069246399999997,40.4914977,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0.44523809999999997,..,..,..,..,..,..,..,..,..,..,..,..,0.6666667,..,..,0.27999999999999997,..,..,..,0.25
SOMcc2000,Federal Republic of Somalia,SOM,Sub-Saharan Africa,Low income,2000,cc,3,-1.6143592,0.2955622,-2.0990812,-1.1296372,15.177719999999999,5.9826324,5.366202899999999,24.9892371,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1666667,..,..,0.052,..,..,..,0.125
SRBcc2000,Serbia,SRB,Europe & Central Asia,Upper middle income,2000,cc,6,-1.1701306999999999,0.22747679999999998,-1.5431926999999999,-0.7970687,24.169586499999998,4.6044801,16.6182391,31.720933799999997,..,..,..,..,..,0.3334583,..,..,..,0.125,..,..,0.125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1666667,..,..,0.16599999999999998,..,..,..,0.25
STPcc2000,São Tomé and Príncipe,STP,Sub-Saharan Africa,Lower middle income,2000,cc,2,0.2162935,0.3430487,-0.34630639999999996,0.7788934,52.2329398,6.9438325,40.845054499999996,63.6208251,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6719999999999999,..,..,..,0.5
SURcc2000,Suriname,SUR,Latin America & Caribbean,Upper middle income,2000,cc,3,0.590627,0.2955622,0.105905,1.0753489999999999,59.810024299999995,5.9826324,49.9985072,69.6215414,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,0.7949999999999999,..,..,..,0.625
SVKcc2000,Slovak Republic,SVK,Europe & Central Asia,High income,2000,cc,7,0.3704864,0.213756,0.0199266,0.7210462,55.3540407,4.3267489999999995,48.2581724,62.449909,..,..,..,..,..,0.39176459999999996,..,..,..,0.375,..,..,0.5416667,..,0.5571429,..,..,..,..,..,..,..,..,..,..,..,..,0.6666667,..,..,0.6819999999999999,..,..,..,0.625
SVNcc2000,Slovenia,SVN,Europe & Central Asia,High income,2000,cc,8,0.8333011,0.1969562,0.5102928999999999,1.1563093,64.7221205,3.9866960999999996,58.1839388,71.26030209999999,..,..,..,..,..,0.3862798,..,..,..,0.625,..,..,0.8333332999999999,..,0.5761904999999999,..,..,..,..,..,..,..,..,..,..,..,..,0.6666667,..,..,0.89,..,0.3567568,..,0.75
SWEcc2000,Sweden,SWE,Europe & Central Asia,High income,2000,cc,6,2.3793713999999997,0.1996623,2.0519252,2.7068176,96.01695579999999,3.2350786,89.3889423,100.0,..,..,..,..,..,..,..,..,..,1,..,..,..,..,0.8238095,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,0.996,..,0.8447368,..,1
SWZcc2000,Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2000,cc,2,-0.0313736,0.3430487,-0.5939734999999999,0.5312262999999999,47.219777699999995,6.9438325,35.8318924,58.607662999999995,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.506,..,..,..,0.5
SYCcc2000,Seychelles,SYC,Sub-Saharan Africa,High income,2000,cc,2,0.6291815,0.3430487,0.06658159999999999,1.1917814,60.5904265,6.9438325,49.2025412,71.9783118,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5589999999999999,..,..,..,0.75
SYRcc2000,Syrian Arab Republic,SYR,Middle East & North Africa,Low income,2000,cc,4,-1.0798691,0.2316749,-1.4598159,-0.6999223,25.996619799999998,4.6894551,18.3059135,33.6873261,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.096,..,..,..,0.375
TCDcc2000,Chad,TCD,Sub-Saharan Africa,Low income,2000,cc,2,-1.3036368,0.3430487,-1.8662367,-0.7410369,21.467218199999998,6.9438325,10.0793328,32.8551035,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.043,..,..,..,0.25
TGOcc2000,Togo,TGO,Sub-Saharan Africa,Low income,2000,cc,3,-0.7671465,0.2955622,-1.2518685,-0.28242449999999997,32.3266051,5.9826324,22.515088,42.1381222,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.193,..,..,..,0.375
THAcc2000,Thailand,THA,East Asia & Pacific,Upper middle income,2000,cc,6,-0.1190676,0.1996623,-0.44651379999999996,0.2083786,45.4447165,4.0414717,38.816703,52.0727301,..,..,..,..,..,..,..,..,..,0.375,..,..,..,..,0.4809524,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.323,..,0.20465119999999998,..,0.625
TJKcc2000,Tajikistan,TJK,Europe & Central Asia,Lower middle income,2000,cc,3,-1.4233314,0.33859839999999997,-1.9786328,-0.86803,19.0444158,6.8537514999999996,7.8042633,30.2845682,..,..,..,..,..,..,..,..,..,..,..,..,0.1666667,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.08399999999999999,..,..,..,0.125
TKMcc2000,Turkmenistan,TKM,Europe & Central Asia,Upper middle income,2000,cc,3,-0.8321402999999999,0.33859839999999997,-1.3874416999999999,-0.2768389,31.0110308,6.8537514999999996,19.7708784,42.2511833,..,..,..,..,..,..,..,..,..,..,..,..,0.125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.095,..,..,..,0.375
TTOcc2000,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2000,cc,5,0.4326562,0.21722799999999998,0.07640229999999999,0.7889101,56.6124529,4.3970278,49.4013273,63.823578499999996,..,..,..,..,..,..,..,..,..,0.375,..,..,..,..,0.5499999999999999,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,0.846,..,..,..,0.625
TUNcc2000,Tunisia,TUN,Middle East & North Africa,Lower middle income,2000,cc,4,-0.3715771,0.2316749,-0.7515238999999999,0.008369699999999999,40.3335368,4.689455,32.642830499999995,48.024243,..,..,..,..,..,..,..,..,..,0.25,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,0.127,..,..,..,0.5
TURcc2000,Türkiye,TUR,Europe & Central Asia,Upper middle income,2000,cc,7,-0.35266359999999997,0.1978208,-0.6770897,-0.0282375,40.716375,4.0041964,34.1494929,47.2832571,..,..,..,..,..,0.386967,..,..,..,0.125,..,..,..,..,0.4619048,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,0.497,..,0.2634921,..,0.5
TWNcc2000,"Taiwan, China",TWN,East Asia & Pacific,High income,2000,cc,6,0.60735,0.1996623,0.2799038,0.9347962,60.148523499999996,4.0414717,53.5205099,66.77653699999999,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,0.7928571,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.652,..,0.36333329999999997,..,0.75
TZAcc2000,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2000,cc,4,-0.7256695999999999,0.2316749,-1.1056164,-0.3457228,33.1661612,4.6894551,25.4754549,40.8568675,..,..,..,..,..,..,..,..,..,0.125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.521,..,..,..,0.25
UGAcc2000,Uganda,UGA,Sub-Saharan Africa,Low income,2000,cc,4,-1.1308156,0.2316749,-1.5107624,-0.7508688,24.965384399999998,4.689455,17.2746782,32.6560907,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.216,..,..,..,0.25
UKRcc2000,Ukraine,UKR,Europe & Central Asia,Upper middle income,2000,cc,7,-1.2104628,0.213756,-1.5610226,-0.859903,23.3532029,4.3267489999999995,16.2573346,30.4490712,..,..,..,..,..,0.4127691,..,..,..,0,..,..,0.1666667,..,0.3142857,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.13699999999999998,..,..,..,0.25
URYcc2000,Uruguay,URY,Latin America & Caribbean,High income,2000,cc,5,0.9103336999999999,0.21722799999999998,0.5540798,1.2665876,66.2813785,4.3970278,59.0702529,73.49250409999999,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,0.5547619,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,0.958,..,..,..,0.875
USAcc2000,United States,USA,North America,High income,2000,cc,6,1.566107,0.1996623,1.2386608,1.8935532,79.5552364,4.0414717,72.9272228,86.18325,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,0.7547619,..,..,..,..,..,..,..,..,..,..,..,..,0.6666667,..,..,0.943,..,0.6771653999999999,..,0.875
UZBcc2000,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2000,cc,4,-1.2907621999999999,0.2889052,-1.7645666999999998,-0.8169577,21.7278198,5.847884199999999,12.1372897,31.31835,..,..,..,..,..,0.44283829999999996,..,..,..,0,..,..,0.1666667,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.16399999999999998,..,..,..,..
VENcc2000,"Venezuela, RB",VEN,Latin America & Caribbean,,2000,cc,6,-0.6589923,0.1996623,-0.9864385,-0.3315461,34.5158121,4.0414717,27.8877985,41.1438256,..,..,..,..,..,..,..,..,..,0.25,..,..,..,..,0.39285709999999996,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,0.102,..,0.1365854,..,0.25
VNMcc2000,Viet Nam,VNM,East Asia & Pacific,Lower middle income,2000,cc,5,-0.7574343,0.21722799999999998,-1.1136882,-0.4011804,32.5231949,4.3970278,25.312069299999997,39.734320499999995,..,..,..,..,..,..,..,..,..,0.125,..,..,..,..,0.4095238,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.443,..,..,..,0.25
VUTcc2000,Vanuatu,VUT,East Asia & Pacific,Lower middle income,2000,cc,1,0.1433489,0.4936907,-0.6663038,0.9530016,50.7564292,9.9930568,34.3678161,67.1450423,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5449999999999999,..,..,..,..
WSMcc2000,Samoa,WSM,East Asia & Pacific,Upper middle income,2000,cc,1,-0.059015099999999994,0.43525349999999996,-0.7728307999999999,0.6548006,46.6602713,8.8101983,32.2115461,61.108996399999995,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5
XKXcc2000,Kosovo,XKX,Europe & Central Asia,Upper middle income,2000,cc,1,0.37509899999999996,0.4936907,-0.4345537,1.1847516999999999,55.447406799999996,9.9930568,39.058793699999995,71.8360199,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.62,..,..,..,..
YEMcc2000,"Yemen, Rep.",YEM,Middle East & North Africa,Low income,2000,cc,4,-0.9082332,0.2316749,-1.2881799999999999,-0.5282863999999999,29.4707938,4.6894551,21.7800875,37.1615001,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,0.11399999999999999,..,..,..,0.375
ZAFcc2000,South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2000,cc,6,0.47267919999999997,0.1996623,0.145233,0.8001254,57.422579799999994,4.0414717,50.7945663,64.0505934,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,0.5690476,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,0.567,..,0.2733333,..,0.75
ZMBcc2000,Zambia,ZMB,Sub-Saharan Africa,Lower middle income,2000,cc,4,-0.9273562,0.2316749,-1.3073029999999999,-0.5474093999999999,29.0837149,4.6894551,21.393008599999998,36.7744212,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.515,..,..,..,0.25
ZWEcc2000,Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,2000,cc,5,-1.2771242999999999,0.21722799999999998,-1.6333782,-0.9208704,22.0038718,4.3970278,14.7927462,29.2149975,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0.3214286,..,..,..,..,..,..,..,..,..,..,..,..,0.1666667,..,..,0.216,..,..,..,0.25
ADOcc2002,Andorra,ADO,,,2002,cc,1,1.3358417,0.43525349999999996,0.622026,2.0496574,74.8943134,8.8101983,60.445588199999996,89.34303849999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.875
AFGcc2002,Afghanistan,AFG,South Asia,Low income,2002,cc,2,-1.5434271,0.3430487,-2.106027,-0.9808272,16.613494499999998,6.9438325,5.2256092,28.0013798,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.081,..,..,..,0.125
AGOcc2002,Angola,AGO,Sub-Saharan Africa,Lower middle income,2002,cc,4,-1.3041443,0.2316749,-1.6840910999999998,-0.9241975,21.456945599999997,4.6894551,13.766239299999999,29.1476519,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.16,..,..,..,0.125
ALBcc2002,Albania,ALB,Europe & Central Asia,Upper middle income,2002,cc,5,-1.0003421,0.2869904,-1.4710063999999998,-0.5296778,27.6063683,5.8091266,18.0794006,37.133336,..,..,..,..,..,0.5169633,..,..,..,..,..,..,0.6666667,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.255,..,..,..,0.25
AREcc2002,United Arab Emirates,ARE,Middle East & North Africa,High income,2002,cc,5,0.7708579999999999,0.21722799999999998,0.4146041,1.1271119,63.4581763,4.3970278,56.247050699999996,70.6693019,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,0.7758729999999999,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.864,..,..,..,0.75
ARGcc2002,Argentina,ARG,Latin America & Caribbean,Upper middle income,2002,cc,7,-0.56214,0.19961569999999998,-0.8895097,-0.2347703,36.4762512,4.0405275,29.849786199999997,43.1027163,..,..,..,..,..,..,..,..,..,0.25,..,..,..,..,0.3530578,..,..,..,..,..,..,..,..,0.73,..,..,..,0.3333333,..,..,0.482,..,0.0677165,..,0.375
ARMcc2002,Armenia,ARM,Europe & Central Asia,Upper middle income,2002,cc,5,-0.9400415,0.2869904,-1.4107058,-0.4693772,28.826945,5.8091266,19.2999773,38.353912699999995,..,..,..,..,..,0.7970094999999999,..,..,..,..,..,..,0.7916667,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.25,..,..,0.13499999999999998,..,..,..,0.375
ATGcc2002,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2002,cc,1,0.8678068,0.43525349999999996,0.1539911,1.5816225,65.4205688,8.8101983,50.9718436,79.8692939,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.75
AUScc2002,Australia,AUS,East Asia & Pacific,High income,2002,cc,6,2.0158457,0.1996623,1.6883994999999998,2.3432919,88.6586378,4.0414717,82.0306243,95.2866514,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,0.8351896999999999,..,..,..,..,..,..,..,..,..,..,..,..,0.75,..,..,0.966,..,0.7999999999999999,..,1
AUTcc2002,Austria,AUT,Europe & Central Asia,High income,2002,cc,6,1.8696066999999998,0.1996623,1.5421604999999998,2.1970529,85.6985361,4.0414717,79.0705225,92.32654959999999,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,0.7698518999999999,..,..,..,..,..,..,..,..,..,..,..,..,0.8333332999999999,..,..,0.9119999999999999,..,0.7461538,..,0.875
AZEcc2002,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2002,cc,6,-1.3917869999999999,0.22747679999999998,-1.764849,-1.0187249999999999,19.6829228,4.6044801,12.1315755,27.234270199999997,..,..,..,..,..,0.6868728,..,..,..,0,..,..,0.875,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.041999999999999996,..,..,..,0.125
BDIcc2002,Burundi,BDI,Sub-Saharan Africa,Low income,2002,cc,2,-0.7006576,0.3430487,-1.2632575,-0.1380577,33.672442499999995,6.9438325,22.2845572,45.060327799999996,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.45099999999999996,..,..,..,0.25
BELcc2002,Belgium,BEL,Europe & Central Asia,High income,2002,cc,6,1.5594272999999998,0.1996623,1.2319811,1.8868734999999999,79.420029,4.0414717,72.79201549999999,86.0480426,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,0.7274832,..,..,..,..,..,..,..,..,..,..,..,..,0.6666667,..,..,0.969,..,0.5295774999999999,..,1
BENcc2002,Benin,BEN,Sub-Saharan Africa,Lower middle income,2002,cc,2,-0.8409028,0.3430487,-1.4035027,-0.27830289999999996,30.8336644,6.9438325,19.4457791,42.2215497,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.357,..,..,..,0.25
BFAcc2002,Burkina Faso,BFA,Sub-Saharan Africa,Low income,2002,cc,3,-0.0241316,0.2955622,-0.5088536,0.46059039999999996,47.366366899999996,5.9826324,37.5548498,57.177884,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.478,..,..,..,0.625
BGDcc2002,Bangladesh,BGD,South Asia,Lower middle income,2002,cc,5,-1.4493198999999999,0.21722799999999998,-1.8055738,-1.0930659999999999,18.5183687,4.3970278,11.307243,25.7294943,..,..,..,..,..,..,..,..,..,0.125,..,..,..,..,0.2261261,..,..,..,..,..,..,..,..,..,..,..,..,0.1666667,..,..,0.158,..,..,..,0
BGRcc2002,Bulgaria,BGR,Europe & Central Asia,High income,2002,cc,7,-0.0007995999999999999,0.213756,-0.3513594,0.34976019999999997,47.8386423,4.3267489999999995,40.742774,54.934510599999996,..,..,..,..,..,0.6466459,..,..,..,0.375,..,..,0.5416667,..,0.5480105,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.613,..,..,..,0.5
BHRcc2002,Bahrain,BHR,Middle East & North Africa,High income,2002,cc,4,0.5602165,0.2358796,0.173374,0.947059,59.1944691,4.774564499999999,51.3641833,67.02475489999999,..,..,..,..,..,..,..,..,..,0.375,..,..,..,..,0.7478271999999999,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,..,..,..,..,0.875
BHScc2002,"Bahamas, The",BHS,Latin America & Caribbean,High income,2002,cc,2,1.3263956,0.3486122,0.7546716,1.8981196,74.7031098,7.0564458,63.130538699999995,86.2756809,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6666667,..,..,..,..,..,..,0.875
BIHcc2002,Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2002,cc,5,-0.3714306,0.2471174,-0.7767031,0.0338419,40.3365022,5.002034999999999,32.133164799999996,48.5398395,..,..,..,..,..,0.6551367,..,..,..,0.25,..,..,0.6666667,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.33799999999999997,..,..,..,0.5
BLRcc2002,Belarus,BLR,Europe & Central Asia,Upper middle income,2002,cc,5,-0.5177246,0.2869904,-0.9883888999999999,-0.0470603,37.3752871,5.8091266,27.848319399999998,46.902254799999994,..,..,..,..,..,0.7239,..,..,..,..,..,..,0.75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.642,..,..,..,0.25
BLZcc2002,Belize,BLZ,Latin America & Caribbean,Upper middle income,2002,cc,1,-0.0682631,0.43525349999999996,-0.7820788,0.6455525999999999,46.473077599999996,8.8101983,32.0243524,60.9218027,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5
BMUcc2002,Bermuda,BMU,North America,High income,2002,cc,1,1.3358417,0.43525349999999996,0.622026,2.0496574,74.8943134,8.8101983,60.445588199999996,89.34303849999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.875
BOLcc2002,Bolivia,BOL,Latin America & Caribbean,Lower middle income,2002,cc,6,-0.8366591999999999,0.217168,-1.1928147,-0.4805037,30.9195614,4.3958132999999995,23.710427499999998,38.128695199999996,..,..,..,..,..,..,..,..,..,0.125,..,..,..,..,0.2914187,..,..,..,..,..,..,..,..,0.75,..,..,..,0.3333333,..,..,0.27699999999999997,..,..,..,0.375
BRAcc2002,Brazil,BRA,Latin America & Caribbean,Upper middle income,2002,cc,7,0.0977714,0.19961569999999998,-0.22959829999999998,0.4251411,49.8338706,4.0405275,43.2074056,56.460335699999995,..,..,..,..,..,..,..,..,..,0.25,..,..,..,..,0.5067969999999999,..,..,..,..,..,..,..,..,0.38,..,..,..,0.6666667,..,..,0.45199999999999996,..,0.2891566,..,0.625
BRBcc2002,Barbados,BRB,Latin America & Caribbean,High income,2002,cc,2,1.4423347,0.3430487,0.8797347999999999,2.0049346,77.0498951,6.9438325,65.66200979999999,88.4377804,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9129999999999999,..,..,..,0.875
BRNcc2002,Brunei Darussalam,BRN,East Asia & Pacific,High income,2002,cc,2,0.18455829999999998,0.3486122,-0.3871657,0.7562823,51.5905707,7.0564458,40.017999599999996,63.1631418,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4166667,..,..,..,..,..,..,0.625
BTNcc2002,Bhutan,BTN,South Asia,Lower middle income,2002,cc,2,0.47761139999999996,0.3430487,-0.0849885,1.0402113,57.522415099999996,6.9438325,46.134529799999996,68.9103004,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.851,..,..,..,0.5
BWAcc2002,Botswana,BWA,Sub-Saharan Africa,Upper middle income,2002,cc,6,0.7836907,0.2116542,0.43657779999999996,1.1308036,63.7179298,4.2842059,56.6918321,70.7440276,..,0.61775,..,..,..,..,..,..,..,0.625,..,..,..,..,0.6502083,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,0.854,..,..,..,0.625
CAFcc2002,Central African Republic,CAF,Sub-Saharan Africa,Low income,2002,cc,2,-0.9751801999999999,0.3430487,-1.5377801,-0.41258029999999996,28.1156838,6.9438325,16.7277985,39.5035691,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.267,..,..,..,0.25
CANcc2002,Canada,CAN,North America,High income,2002,cc,6,1.8937597,0.1996623,1.5663135,2.2212058999999997,86.18742979999999,4.0414717,79.5594163,92.81544339999999,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,0.7953676,..,..,..,..,..,..,..,..,..,..,..,..,0.6666667,..,..,0.965,..,0.7463415,..,1
CHEcc2002,Switzerland,CHE,Europe & Central Asia,High income,2002,cc,6,1.9920292,0.1996623,1.664583,2.3194754,88.17655529999999,4.0414717,81.5485418,94.80456889999999,..,..,..,..,..,..,..,..,..,0.875,..,..,..,..,0.8219322,..,..,..,..,..,..,..,..,..,..,..,..,0.75,..,..,0.978,..,0.7684211,..,1
CHLcc2002,Chile,CHL,Latin America & Caribbean,High income,2002,cc,7,1.5532108,0.19961569999999998,1.2258411,1.8805805,79.2941975,4.0405275,72.66773239999999,85.9206626,..,..,..,..,..,..,..,..,..,0.75,..,..,..,..,0.7191574,..,..,..,..,..,..,..,..,0.85,..,..,..,0.6666667,..,..,0.939,..,0.6980392,..,0.875
CHNcc2002,China,CHN,East Asia & Pacific,Upper middle income,2002,cc,7,-0.5858007,0.1976658,-0.9099725999999999,-0.2616288,35.9973224,4.001059,29.435585699999997,42.5590591,..,..,..,0.5255795999999999,..,..,..,..,..,0.125,..,..,..,..,0.5996446,..,..,..,..,..,..,..,..,..,..,..,..,0.1666667,..,..,0.40199999999999997,..,0.25625,..,0.375
CIVcc2002,Côte d’Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2002,cc,4,-0.7625117,0.2316749,-1.1424585,-0.3825649,32.4204206,4.689455,24.729714299999998,40.1111268,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,0.33199999999999996,..,..,..,0.375
CMRcc2002,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2002,cc,4,-1.3592621,0.2316749,-1.7392089,-0.9793153,20.341276699999998,4.6894551,12.6505704,28.031983,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.079,..,..,..,0.125
CODcc2002,"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2002,cc,3,-1.606441,0.2955622,-2.091163,-1.121719,15.3379965,5.9826324,5.5264793999999995,25.1495136,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1666667,..,..,0.063,..,..,..,0.125
COGcc2002,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2002,cc,3,-1.0193486,0.2955622,-1.5040706,-0.5346266,27.221647599999997,5.9826324,17.410130499999998,37.0331647,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3333333,..,..,0.16399999999999998,..,..,..,0.25
COLcc2002,Colombia,COL,Latin America & Caribbean,Upper middle income,2002,cc,7,-0.2334001,0.19961569999999998,-0.5607698,0.0939696,43.1304513,4.0405275,36.5039862,49.756916399999994,..,..,..,..,..,..,..,..,..,0.25,..,..,..,..,0.46115459999999997,..,..,..,..,..,..,..,..,0.7899999999999999,..,..,..,0.5,..,..,0.59,..,0.1909091,..,0.375
COMcc2002,Comoros,COM,Sub-Saharan Africa,Lower middle income,2002,cc,2,-0.6501245,0.3430487,-1.2127244,-0.0875246,34.6953099,6.9438325,23.307424599999997,46.0831953,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.29,..,..,..,0.375
