DataSourceCode,Organization,DataSource,indicator,econ_code,econ_name,region,income_class,production_year,wgi_dimension,value,minimum,maximum,orientation
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2011,rl,0.67,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2011,rl,0.79,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,MWI,Malawi,Sub-Saharan Africa,Low income,2011,rl,0.84,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,MWI,Malawi,Sub-Saharan Africa,Low income,2011,rl,0.96,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,MWI,Malawi,Sub-Saharan Africa,Low income,2011,rl,0.71,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,MWI,Malawi,Sub-Saharan Africa,Low income,2011,rl,0.6799999999999999,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,MWI,Malawi,Sub-Saharan Africa,Low income,2011,rl,0.8,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,NAM,Namibia,Sub-Saharan Africa,Lower middle income,2011,rl,0.9,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,NAM,Namibia,Sub-Saharan Africa,Lower middle income,2011,rl,0.98,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,NAM,Namibia,Sub-Saharan Africa,Lower middle income,2011,rl,0.91,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,NAM,Namibia,Sub-Saharan Africa,Lower middle income,2011,rl,0.75,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,NAM,Namibia,Sub-Saharan Africa,Lower middle income,2011,rl,0.75,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,NER,Niger,Sub-Saharan Africa,Low income,2011,rl,0.9299999999999999,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,NER,Niger,Sub-Saharan Africa,Low income,2011,rl,1.0,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,NER,Niger,Sub-Saharan Africa,Low income,2011,rl,0.91,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,NER,Niger,Sub-Saharan Africa,Low income,2011,rl,0.76,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,NER,Niger,Sub-Saharan Africa,Low income,2011,rl,0.79,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2011,rl,0.86,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2011,rl,0.96,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2011,rl,0.87,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2011,rl,0.16,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2011,rl,0.43,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,SEN,Senegal,Sub-Saharan Africa,Lower middle income,2011,rl,0.76,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,SEN,Senegal,Sub-Saharan Africa,Lower middle income,2011,rl,1.0,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,SEN,Senegal,Sub-Saharan Africa,Lower middle income,2011,rl,0.71,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,SEN,Senegal,Sub-Saharan Africa,Lower middle income,2011,rl,0.77,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,SEN,Senegal,Sub-Saharan Africa,Lower middle income,2011,rl,0.72,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,SLE,Sierra Leone,Sub-Saharan Africa,Low income,2011,rl,0.78,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,SLE,Sierra Leone,Sub-Saharan Africa,Low income,2011,rl,0.9299999999999999,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,SLE,Sierra Leone,Sub-Saharan Africa,Low income,2011,rl,0.79,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,SLE,Sierra Leone,Sub-Saharan Africa,Low income,2011,rl,0.34,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,SLE,Sierra Leone,Sub-Saharan Africa,Low income,2011,rl,0.51,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2011,rl,0.86,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2011,rl,0.96,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2011,rl,0.7,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2011,rl,0.6000000000000001,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2011,rl,0.7,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,TGO,Togo,Sub-Saharan Africa,Low income,2011,rl,0.76,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,TGO,Togo,Sub-Saharan Africa,Low income,2011,rl,0.97,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,TGO,Togo,Sub-Saharan Africa,Low income,2011,rl,0.73,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,TGO,Togo,Sub-Saharan Africa,Low income,2011,rl,0.44,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,TGO,Togo,Sub-Saharan Africa,Low income,2011,rl,0.4,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,TUN,Tunisia,Middle East & North Africa,Lower middle income,2011,rl,0.96,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,TUN,Tunisia,Middle East & North Africa,Lower middle income,2011,rl,0.99,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,TUN,Tunisia,Middle East & North Africa,Lower middle income,2011,rl,0.63,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,TUN,Tunisia,Middle East & North Africa,Lower middle income,2011,rl,0.49,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,TUN,Tunisia,Middle East & North Africa,Lower middle income,2011,rl,0.42,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,TZA,Tanzania,Sub-Saharan Africa,Lower middle income,2011,rl,0.84,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,TZA,Tanzania,Sub-Saharan Africa,Lower middle income,2011,rl,0.76,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,TZA,Tanzania,Sub-Saharan Africa,Lower middle income,2011,rl,0.77,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,TZA,Tanzania,Sub-Saharan Africa,Lower middle income,2011,rl,0.6,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,TZA,Tanzania,Sub-Saharan Africa,Lower middle income,2011,rl,0.74,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,UGA,Uganda,Sub-Saharan Africa,Low income,2011,rl,0.81,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,UGA,Uganda,Sub-Saharan Africa,Low income,2011,rl,0.94,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,UGA,Uganda,Sub-Saharan Africa,Low income,2011,rl,0.81,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,UGA,Uganda,Sub-Saharan Africa,Low income,2011,rl,0.51,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,UGA,Uganda,Sub-Saharan Africa,Low income,2011,rl,0.64,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,2011,rl,0.9,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,2011,rl,0.97,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,2011,rl,0.64,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,2011,rl,0.49,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,2011,rl,0.66,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,2011,rl,0.83,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,2011,rl,0.98,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,2011,rl,0.87,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,2011,rl,0.48,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,2011,rl,0.62,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,ZWE,Zimbabwe,Sub-Saharan Africa,Lower middle income,2011,rl,0.8,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,ZWE,Zimbabwe,Sub-Saharan Africa,Lower middle income,2011,rl,0.97,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,ZWE,Zimbabwe,Sub-Saharan Africa,Lower middle income,2011,rl,0.77,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,ZWE,Zimbabwe,Sub-Saharan Africa,Lower middle income,2011,rl,0.48,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,ZWE,Zimbabwe,Sub-Saharan Africa,Lower middle income,2011,rl,0.61,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,BDI,Burundi,Sub-Saharan Africa,Low income,2014,rl,0.9299999999999999,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,BDI,Burundi,Sub-Saharan Africa,Low income,2014,rl,0.987,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,BDI,Burundi,Sub-Saharan Africa,Low income,2014,rl,0.975,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,BDI,Burundi,Sub-Saharan Africa,Low income,2014,rl,0.733,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,BDI,Burundi,Sub-Saharan Africa,Low income,2014,rl,0.716,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,BEN,Benin,Sub-Saharan Africa,Lower middle income,2014,rl,0.823,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,BEN,Benin,Sub-Saharan Africa,Lower middle income,2014,rl,0.973,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,BEN,Benin,Sub-Saharan Africa,Lower middle income,2014,rl,0.931,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,BEN,Benin,Sub-Saharan Africa,Lower middle income,2014,rl,0.528,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,BEN,Benin,Sub-Saharan Africa,Lower middle income,2014,rl,0.49,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,BWA,Botswana,Sub-Saharan Africa,Upper middle income,2014,rl,0.864,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,BWA,Botswana,Sub-Saharan Africa,Upper middle income,2014,rl,0.963,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,BWA,Botswana,Sub-Saharan Africa,Upper middle income,2014,rl,0.8300000000000001,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,BWA,Botswana,Sub-Saharan Africa,Upper middle income,2014,rl,0.6060000000000001,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,BWA,Botswana,Sub-Saharan Africa,Upper middle income,2014,rl,0.694,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2014,rl,0.896,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2014,rl,0.955,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2014,rl,0.9299999999999999,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2014,rl,0.418,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2014,rl,0.366,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2014,rl,0.711,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2014,rl,0.9339999999999999,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2014,rl,0.892,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2014,rl,0.488,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2014,rl,0.427,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,CPV,Cabo Verde,Sub-Saharan Africa,Upper middle income,2014,rl,0.916,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,CPV,Cabo Verde,Sub-Saharan Africa,Upper middle income,2014,rl,0.969,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,CPV,Cabo Verde,Sub-Saharan Africa,Upper middle income,2014,rl,0.874,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,CPV,Cabo Verde,Sub-Saharan Africa,Upper middle income,2014,rl,0.551,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,CPV,Cabo Verde,Sub-Saharan Africa,Upper middle income,2014,rl,0.6140000000000001,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,GHA,Ghana,Sub-Saharan Africa,Lower middle income,2014,rl,0.825,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,GHA,Ghana,Sub-Saharan Africa,Lower middle income,2014,rl,0.973,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,GHA,Ghana,Sub-Saharan Africa,Lower middle income,2014,rl,0.929,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,GHA,Ghana,Sub-Saharan Africa,Lower middle income,2014,rl,0.352,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,GHA,Ghana,Sub-Saharan Africa,Lower middle income,2014,rl,0.415,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,KEN,Kenya,Sub-Saharan Africa,Lower middle income,2014,rl,0.864,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,KEN,Kenya,Sub-Saharan Africa,Lower middle income,2014,rl,0.964,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,KEN,Kenya,Sub-Saharan Africa,Lower middle income,2014,rl,0.892,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,KEN,Kenya,Sub-Saharan Africa,Lower middle income,2014,rl,0.354,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,KEN,Kenya,Sub-Saharan Africa,Lower middle income,2014,rl,0.573,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2014,rl,0.89,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2014,rl,0.984,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2014,rl,0.8240000000000001,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2014,rl,0.565,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2014,rl,0.657,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,MDG,Madagascar,Sub-Saharan Africa,Low income,2014,rl,0.94,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,MDG,Madagascar,Sub-Saharan Africa,Low income,2014,rl,0.988,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,MDG,Madagascar,Sub-Saharan Africa,Low income,2014,rl,0.754,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,MDG,Madagascar,Sub-Saharan Africa,Low income,2014,rl,0.369,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,MDG,Madagascar,Sub-Saharan Africa,Low income,2014,rl,0.289,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,MLI,Mali,Sub-Saharan Africa,Low income,2014,rl,0.892,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,MLI,Mali,Sub-Saharan Africa,Low income,2014,rl,0.994,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,MLI,Mali,Sub-Saharan Africa,Low income,2014,rl,0.894,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,MLI,Mali,Sub-Saharan Africa,Low income,2014,rl,0.511,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,MLI,Mali,Sub-Saharan Africa,Low income,2014,rl,0.449,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2014,rl,0.967,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2014,rl,0.995,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2014,rl,0.987,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2014,rl,0.605,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2014,rl,0.7130000000000001,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,MWI,Malawi,Sub-Saharan Africa,Low income,2014,rl,0.7989999999999999,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,MWI,Malawi,Sub-Saharan Africa,Low income,2014,rl,0.9339999999999999,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,MWI,Malawi,Sub-Saharan Africa,Low income,2014,rl,0.808,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,MWI,Malawi,Sub-Saharan Africa,Low income,2014,rl,0.614,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,MWI,Malawi,Sub-Saharan Africa,Low income,2014,rl,0.712,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,NAM,Namibia,Sub-Saharan Africa,Lower middle income,2014,rl,0.846,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,NAM,Namibia,Sub-Saharan Africa,Lower middle income,2014,rl,0.961,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,NAM,Namibia,Sub-Saharan Africa,Lower middle income,2014,rl,0.935,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,NAM,Namibia,Sub-Saharan Africa,Lower middle income,2014,rl,0.7,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,NAM,Namibia,Sub-Saharan Africa,Lower middle income,2014,rl,0.729,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2014,rl,0.852,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2014,rl,0.908,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2014,rl,0.921,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2014,rl,0.221,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2014,rl,0.386,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,SEN,Senegal,Sub-Saharan Africa,Lower middle income,2014,rl,0.825,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,SEN,Senegal,Sub-Saharan Africa,Lower middle income,2014,rl,0.988,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,SEN,Senegal,Sub-Saharan Africa,Lower middle income,2014,rl,0.898,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,SEN,Senegal,Sub-Saharan Africa,Lower middle income,2014,rl,0.7090000000000001,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,SEN,Senegal,Sub-Saharan Africa,Lower middle income,2014,rl,0.6439999999999999,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2014,rl,0.896,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2014,rl,0.978,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2014,rl,0.9,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2014,rl,0.628,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2014,rl,0.636,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,TGO,Togo,Sub-Saharan Africa,Low income,2014,rl,0.765,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,TGO,Togo,Sub-Saharan Africa,Low income,2014,rl,0.973,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,TGO,Togo,Sub-Saharan Africa,Low income,2014,rl,0.899,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,TGO,Togo,Sub-Saharan Africa,Low income,2014,rl,0.425,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,TGO,Togo,Sub-Saharan Africa,Low income,2014,rl,0.367,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,TZA,Tanzania,Sub-Saharan Africa,Lower middle income,2014,rl,0.903,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,TZA,Tanzania,Sub-Saharan Africa,Lower middle income,2014,rl,0.984,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,TZA,Tanzania,Sub-Saharan Africa,Lower middle income,2014,rl,0.981,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,TZA,Tanzania,Sub-Saharan Africa,Lower middle income,2014,rl,0.601,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,TZA,Tanzania,Sub-Saharan Africa,Lower middle income,2014,rl,0.6739999999999999,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,2014,rl,0.837,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,2014,rl,0.959,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,2014,rl,0.899,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,2014,rl,0.472,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,2014,rl,0.585,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,ZWE,Zimbabwe,Sub-Saharan Africa,Lower middle income,2014,rl,0.86,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,ZWE,Zimbabwe,Sub-Saharan Africa,Lower middle income,2014,rl,0.984,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,ZWE,Zimbabwe,Sub-Saharan Africa,Lower middle income,2014,rl,0.922,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,ZWE,Zimbabwe,Sub-Saharan Africa,Lower middle income,2014,rl,0.5,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust courts of law,ZWE,Zimbabwe,Sub-Saharan Africa,Lower middle income,2014,rl,0.63,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Had something stolen from house,BFA,Burkina Faso,Sub-Saharan Africa,Low income,2015,rl,0.842,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Have been physically attacked,BFA,Burkina Faso,Sub-Saharan Africa,Low income,2015,rl,0.979,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,How often feared crime in home,BFA,Burkina Faso,Sub-Saharan Africa,Low income,2015,rl,0.901,0,1,1
AFR,Afrobarometer,Afrobarometer Surveys,Trust Police,BFA,Burkina Faso,Sub-Saharan Africa,Low income,2015,rl,0.705,0,1,1
